,time,pos_x,v_x,a_x,pos_y,v_y,a_y,yaw,w
6653,1713795804.453,0.41980759203750667,0.0019134292843962122,-0.0011528776069432117,-0.8501990140869987,-0.01255562484913171,-0.3891121021553423,0.48484940585094755,0.9989805286834901
6654,1713795804.465,0.4196398048717658,-0.0024345240337830107,-0.0011530746943299022,-0.8503844785769799,-0.00953191127363339,-0.38911078292407303,0.50320435004948,1.0207600863938888
6655,1713795804.4655092,0.4195965557156169,-0.00309236842519046,-0.011408763729726072,-0.8497751382813478,-0.01166686161071422,-0.38702294492197076,0.5027961634702924,0.973307426201622
6656,1713795804.4854,0.41995571417794686,0.004524500436342442,-0.011408424037583015,-0.8498925107615235,-0.009576295644113851,-0.3870218820901436,0.520252177097732,0.9993893962491828
6657,1713795804.487,0.5099053620485111,0.12694175268093538,-0.01140333912210811,-0.7581192581328777,-0.03281975449883014,-0.38630003499021565,0.5213220228669367,0.9993893962491828
6658,1713795804.5054932,0.5104618852078232,0.1262716115922002,-0.010657671706961663,-0.7579725542919235,-0.03384545060712604,-0.3738189769886461,0.5198714903676599,0.9505618584475389
6659,1713795804.511,0.5102696766699063,0.004695494748027218,-0.010662301026579935,-0.7580661419126548,-0.011673250758590863,-0.37381412167968936,0.533219269919354,0.9474945537502688
6660,1713795804.5254989,0.5103069171301841,0.004624908443023761,0.0021222465475803334,-0.7584836623536155,-0.014908704548910346,-0.3786782349450557,0.5363532025552235,0.9156026850534738
6661,1713795804.535,0.5104263767028623,0.0054923937650505515,0.0021222562369258118,-0.75845622755053,-0.007646098244583165,-0.37867667863944376,0.5474511339785393,0.9129541328427248
6662,1713795804.545502,0.5105457524843755,0.0060916018521274375,0.01604142394146957,-0.7586602794613047,-0.014958708667307174,-0.37854528858832054,0.5609348159282982,0.8809650308533891
6663,1713795804.565459,0.5105000525102978,0.0008936734773161868,0.01604119535331961,-0.7586857251617005,-0.006659491120602686,-0.37854406743043045,0.5619163455424964,0.8850278957846828
6664,1713795804.57,0.5107337486029452,0.006612616672986038,0.01604140756153641,-0.7587994276062645,-0.006790106483464414,-0.3785427877330695,0.5838798546901208,0.9173249337738367
6665,1713795804.5854793,0.5107667165460138,0.00714748446549287,0.02639271897168835,-0.7589947319043034,-0.007734393565990945,-0.37967604032891034,0.5814695660178886,0.8799131360453484
6666,1713795804.5861514,0.5106655586491544,0.00040939616367341447,0.026392350814764202,-0.7591992672925004,-0.00951306214794745,-0.3796752836589129,0.6000220346770957,0.9040690875373663
6667,1713795804.593,0.5107308890725298,0.00410688589184791,0.025218006301882243,-0.7446551453569891,-0.006796903857046583,-0.30503389980495255,0.5974399980407459,0.8651179145379956
6668,1713795804.605461,0.5108700017019888,0.003967996112633893,0.025217984756841616,-0.7447348988043454,-0.0057614569470688095,-0.30503300619903095,0.6138455058788541,0.8749438816885186
6669,1713795804.607,0.5108916254447785,0.0051873298955285654,0.007302207006059079,-0.735379873380874,-0.0056439523772680005,-0.2640048392338027,0.6096473864166592,0.8102348580626407
6670,1713795804.6255014,0.5108541224310927,0.0015101581080307611,0.007302034263911194,-0.7355097262126031,-0.00663736028018346,-0.26400437930080356,0.6237647784477058,0.8222596199480243
6671,1713795804.629,0.5108252183801888,0.000656895155079773,0.006476524077107326,-0.7380675151206666,-0.009107787519992538,-0.2735474192451553,0.6189373593536358,0.7420336069597187
