time,x_filter,y_filter,yaw_filter,x_ref,y_ref,yaw_ref
1713795787.2769043,5.419139777322125,0.1848541493192345,-0.809928587064777,5.041500826379724,0.4645760068925238,1.5956077633523007
1713795787.3019044,5.411957336724646,0.19976647830300243,-0.8098070817026024,5.04109191726267,0.47860189032237854,1.5966687630622922
1713795787.3269045,5.4047662531768585,0.21470396279664897,-0.8093535019244896,5.040672362861389,0.49900445836110835,1.5980370918811073
1713795787.3519046,5.397561560463025,0.22964208951855883,-0.8088796109621377,5.040261796081471,0.5143467055232188,1.5978976977030204
1713795787.3769047,5.390321890333622,0.24458039260326794,-0.8085938210737271,5.040061893153854,0.5295019573448152,1.5974318065532744
1713795787.4019048,5.383080000371772,0.2595186964899553,-0.8087076717117134,5.039861990226236,0.5446572091664115,1.5969659154035285
1713795787.426905,5.375861885650183,0.27445699997069845,-0.8091036185850256,5.039662087298619,0.5598124609880079,1.5965000242537826
1713795787.451905,5.3693586722991,0.28982542164583375,-0.80975589351042,5.0394621843710015,0.5749677128096041,1.5960341331040366
1713795787.476905,5.369018783679712,0.30919315911685785,-0.8103079497044957,5.039262281443384,0.5901229646312005,1.5955682419542907
1713795787.5019052,5.368857772081043,0.3287092223971608,-0.810636170334099,5.039000664509409,0.6067243166371256,1.5954032264198743
1713795787.5269053,5.3687163475816275,0.34823078625680415,-0.8107334408823599,5.038455754017773,0.6269674229478553,1.5958932565539017
1713795787.5519054,5.368594422505441,0.367752553698869,-0.8106636221857578,5.03807372582221,0.6449453663554844,1.5961814608107656
1713795787.5769055,5.368502896280798,0.3872743283153219,-0.8104944296436591,5.037986900714882,0.6592417443242863,1.5967801463289129
1713795787.6019056,5.368414024412381,0.4067961028467173,-0.8103357207152387,5.037814345286783,0.6711071274263953,1.5969799988817512
1713795787.6269057,5.368299615972764,0.42631787704011476,-0.8103051363116175,5.03714339348082,0.6914762315853547,1.5965132124449928
1713795787.6519058,5.368157526681619,0.44583222288061863,-0.8102171715668909,5.0369852679341935,0.7057640568444515,1.5966687075154877
1713795787.6769059,5.369973932787135,0.4645301946791658,-0.8100753915327263,5.037076558956781,0.7241865187610453,1.5876867655571623
1713795787.701906,5.371910406922392,0.48319825182817383,-0.8097292449284696,5.036815158580557,0.7405368352263747,1.5866601153717956
1713795787.726906,5.37383692873311,0.5018650076977319,-0.8094825748175423,5.03644970456886,0.7582588169185406,1.586685185682371
1713795787.7519062,5.375744289850264,0.5205317216490485,-0.8093786950274288,5.035783797728527,0.7703507315032859,1.5869943374571336
1713795787.7769063,5.377625985020795,0.5391982557609046,-0.8092092963283191,5.035285317809185,0.7916666997330473,1.586170889528057
1713795787.8019063,5.379503665287573,0.5578651455784116,-0.8090145303391623,5.035104695669416,0.8002398861072401,1.5863230747835724
1713795787.8269064,5.381408660887955,0.5765318571127427,-0.8086476645709955,5.035117712774524,0.8162452829598085,1.5881311050672569
1713795787.8519065,5.383356627770964,0.595198772070355,-0.8081762376834781,5.034582577061653,0.8347903001804112,1.588194552097573
1713795787.8769066,5.386644240618356,0.6165561381706526,-0.8078949806770843,5.0342112361537135,0.8522979097688825,1.5873052901188673
1713795787.9019067,5.390057334313774,0.6382574527169675,-0.8080352019255539,5.033784206533067,0.8679672160619226,1.5876036769497863
1713795787.9269068,5.393486660527478,0.6599715157245423,-0.8084323065740088,5.033417938087053,0.8846509655210079,1.587665191135786
1713795787.951907,5.396936454852864,0.6816860512860672,-0.809090739709388,5.033052876751256,0.8998367695243685,1.5862369254122797
1713795787.976907,5.400411047035913,0.7034006041478958,-0.8097232810724445,5.032655301548234,0.913925056944702,1.585113774587618
1713795788.001907,5.40389242404349,0.7251156714597405,-0.8099045534439311,5.032096661235151,0.9321025332745281,1.5870962826452162
1713795788.0269072,5.407304952281329,0.7468307086197292,-0.8095469786227538,5.0317287351286195,0.9490833592290534,1.5874518662439179
1713795788.0519073,5.4107315259074955,0.7685457212644095,-0.8092961938363107,5.030932782627699,0.9657233477997111,1.5864073143986672
1713795788.0769074,5.3915736505405985,0.817900674888141,-0.8096634865163143,5.03065692099369,0.9813302573140164,1.586127072703715
1713795788.1019075,5.369176366205469,0.8713929473650517,-0.8102559503325646,5.030268510813681,1.0000247662752584,1.5858919288365951
1713795788.1269076,5.346643318219082,0.9250386453396084,-0.8107474988692153,5.0299574264098545,1.0131520297861545,1.585841346848281
1713795788.1519077,5.324053375562291,0.9786900157095302,-0.8108186230622497,5.029717533344532,1.0281727759217885,1.5856950995069183
1713795788.1769078,5.301431010120942,1.032341579523127,-0.8108909956305486,5.029400318144081,1.0430458609418385,1.5858211580331973
1713795788.2019079,5.278828504800835,1.0859926226022316,-0.8109213100066106,5.02941144018432,1.0581065238975704,1.586414353797747
1713795788.226908,5.256282960226807,1.1396446729774463,-0.8106735786130552,5.031124897419906,1.0770069558641515,1.5894792459156866
1713795788.251908,5.2457816281972836,1.1720164022066784,-0.8102644705137257,5.031341869669571,1.0915645981893574,1.5912457158886086
1713795788.2769082,5.2694014962805635,1.14423987346995,-0.8101956107135226,5.030847148190738,1.1100709617034359,1.5892050675648997
1713795788.3019083,5.294150320867366,1.1142328449898686,-0.8103924245359488,5.030257403002579,1.1243110473550788,1.588470812312818
1713795788.3269083,5.318957338832983,1.0841424975158387,-0.81066299669995,5.02997303529416,1.137053523881506,1.589096983237345
1713795788.3519084,5.34381485969455,1.0540493549715853,-0.8109309439739023,5.029782283134421,1.1509815257844676,1.5892204159068197
1713795788.3769085,5.368709997973327,1.0239557986949777,-0.8110461150354876,5.029420391864669,1.1644459895445431,1.5898083567971992
1713795788.4019086,5.393580899568571,0.9938627994278415,-0.811188056201918,5.029058500594917,1.1779104533046187,1.5903962976875787
1713795788.4269087,5.4184366702405535,0.9637695005991078,-0.811459351645192,5.028696609325165,1.1913749170646946,1.5909842385779582
1713795788.4519088,5.439100601319684,0.9398956529652379,-0.8118873778714699,5.0283347180554125,1.2048393808247702,1.5915721794683377
1713795788.476909,5.43007595839946,0.9605293562771503,-0.812376179838968,5.02797282678566,1.2183038445848458,1.5921601203587172
1713795788.501909,5.419994534746461,0.9828137400263922,-0.8127419561016932,5.0276109355159075,1.2317683083449216,1.5927480612490967
1713795788.526909,5.409862409910795,1.0051593320277943,-0.8128813791410637,5.0272490442461555,1.2452327721049972,1.5933360021394762
1713795788.5519092,5.399712802965794,1.0275071833228973,-0.8127606064881571,5.026887152976403,1.2586972358650728,1.593923943029856
1713795788.5769093,5.389533932272075,1.0498551083379994,-0.8127314631032951,5.026525261706651,1.2721616996251486,1.5945118839202355
1713795788.6019094,5.379353990258943,1.0722030264855984,-0.8129122271486037,5.025861118489321,1.2834564760731615,1.590197022592562
1713795788.6269095,5.36917485175992,1.09455093514463,-0.813495898414508,5.025619453031827,1.2944437494347656,1.5859124400488531
1713795788.6519096,5.359102839882926,1.1168268603984999,-0.8139342202425636,5.026146814936821,1.3048815903499815,1.587267908888129
1713795788.6769097,5.351860015623899,1.136768557729565,-0.8137509190629413,5.026001035007817,1.3086370625800918,1.5905021988650643
1713795788.7019098,5.344706583702244,1.1566236751280878,-0.8131345756574,5.026929171281074,1.311351661443097,1.5934786265409866
1713795788.7269099,5.337552422271794,1.176475384159609,-0.812396025016613,5.026128299595635,1.3117606993029367,1.5947509823059665
1713795788.75191,5.330398526013184,1.1963273446830638,-0.8124921797226622,5.025495926383443,1.3107694025886634,1.591886564587998
1713795788.77691,5.3232626511665275,1.2161791036456633,-0.8132680262488955,5.026647742613386,1.3100830063257025,1.5892136616376753
1713795788.8019102,5.316128874510877,1.2360308548675445,-0.8139404786857177,5.0262880085016945,1.3095653206092477,1.5912845390928068
1713795788.8269103,5.308996602196114,1.2558824094323182,-0.8135630544844308,5.025928274390002,1.3090476348927929,1.5933554165479384
1713795788.8519104,5.306213321531301,1.269127007534522,-0.812476447672555,5.028562267428587,1.3081200555202321,1.5854240409455358
1713795788.8769104,5.3118675888189655,1.2695129342946998,-0.8115099664296284,5.025679999477619,1.3084616160647566,1.5940001693719394
1713795788.9019105,5.317843449647458,1.269421959781792,-0.8110477465624348,5.026085923204652,1.3088466682470863,1.592896372043211
1713795788.9269106,5.323833168462858,1.2693132944340355,-0.8108484395197438,5.0266244283552535,1.3096644222475422,1.5933148454252106
1713795788.9519107,5.329825658178787,1.2692039660873868,-0.8097537407670249,5.025707017213608,1.3104767013676888,1.595561319594085
1713795788.9769108,5.335822072113824,1.2690946074891363,-0.8043291150811673,5.02574400660922,1.311147322903543,1.608348830895871
1713795789.001911,5.3418194548640665,1.2689840614005845,-0.7933358225051966,5.026007039509411,1.3117518250905338,1.6305173291730524
1713795789.026911,5.347817051330589,1.2688735687902464,-0.7761767273123137,5.024819961871337,1.311558566748784,1.6546729876328583
1713795789.051911,5.351480245055329,1.268335264232046,-0.75295937412647,5.023566165280589,1.3120933593490063,1.6862257609923488
1713795789.0769112,5.3463426381887,1.2661848038295551,-0.7257130195679466,5.019162588266673,1.3105731087055976,1.7150147837151228
1713795789.1019113,5.3408797917604725,1.2639745820893604,-0.6934560768096842,5.0202018247748015,1.311330626910896,1.7452422823370346
1713795789.1269114,5.335403921966482,1.2617621724110377,-0.6571828034904688,5.018165854563664,1.310413509738238,1.7802812483728456
1713795789.1519115,5.329926701131503,1.259549708838561,-0.6188295131743536,5.019525890977298,1.3096547348422922,1.8121983955891747
1713795789.1769116,5.324449411821686,1.257337269512143,-0.5801146212697164,5.018326013777992,1.3096259725842314,1.8502904501826432
1713795789.2019117,5.318972354905335,1.255124856428152,-0.5399033373046714,5.0073697128672405,1.3034131342750561,1.8723292230182993
1713795789.2269118,5.313495064377391,1.2529124688161266,-0.4989776222361216,5.011953677739831,1.3078721453004976,1.9322956123201809
1713795789.2519119,5.310957882547158,1.2508301245114946,-0.4572292012885096,5.009790131024859,1.3073365739023532,1.9659534431704966
1713795789.276912,5.320016394843329,1.2492605228410592,-0.41415215612308814,5.006776158931672,1.3063007412089997,2.0112991403541165
1713795789.301912,5.3295034156020265,1.2477099812117938,-0.3738712138547276,5.004702955422048,1.305586423561177,2.0429331294852466
1713795789.3269122,5.339006122916369,1.246160167167972,-0.334703393447588,5.002231006803818,1.3045476976526562,2.0861583547418157
1713795789.3519123,5.3485102924685615,1.2446104156238176,-0.29529952546357907,5.000678250473519,1.3035695610159679,2.1182016414052587
1713795789.3769124,5.358013806629663,1.24306065635337,-0.255625496781383,4.999277531199629,1.302812465514203,2.154364111242225
1713795789.4019125,5.367516801822234,1.2415109320817972,-0.21686977768969717,4.99787681192574,1.3020553700124382,2.190526581079191
1713795789.4269125,5.377019968590288,1.2399612156617785,-0.180126832653289,4.996476092651849,1.3012982745106734,2.226689050916157
1713795789.4519126,5.3831995697524695,1.2387370035904302,-0.14370277353622946,4.993438732097852,1.299906647640019,2.275367189979557
1713795789.4769127,5.385310898753194,1.2379112820963591,-0.10725509630109041,4.991919801610979,1.2990934133306609,2.311085215913131
1713795789.5019128,5.387272316509799,1.237100357199918,-0.06996488198550138,4.990276991667723,1.2979237565192414,2.3474459625570696
1713795789.526913,5.389227010826774,1.2362899975038228,-0.03317368772760055,4.988277583793686,1.2965904062046645,2.38480591052059
1713795789.551913,5.391181708436982,1.2354796746686187,0.0023750044213728533,4.986367214367166,1.2957438899109446,2.4091593364147172
1713795789.576913,5.393136471839876,1.2346693685843042,0.03659996614732578,4.984682885031573,1.295131484163673,2.437846496737169
1713795789.6019132,5.395091667050957,1.2338590780043752,0.07035930466060455,4.983343533144761,1.2933707201715545,2.485664560533782
1713795789.6269133,5.397046927134396,1.2330488023973203,0.10490866656456337,4.981847615628874,1.292416764290539,2.5253117740177484
1713795789.6519134,5.399651889053416,1.2349913495943117,0.1389339461000919,4.980791801876663,1.291698555942899,2.5505722499426255
1713795789.6769135,5.403633883980711,1.2427603054846448,0.17239808120193567,4.979453840421234,1.2906965828663948,2.586135643812058
1713795789.7019136,5.407665645667149,1.2507453635690298,0.20393669319282146,4.978122637109567,1.2896631737767548,2.620660643769184
1713795789.7269137,5.411701309061404,1.2587384488157818,0.23451771709686986,4.977033159463297,1.2881016773747207,2.6615652202022977
1713795789.7519138,5.41573730931669,1.2667318438779036,0.2650951708005212,4.977071861861391,1.2886692918008997,2.6827074262129686
1713795789.776914,5.419773191197656,1.274725262193453,0.296312439508557,4.975814754096722,1.2870775070279437,2.7137254106728417
1713795789.801914,5.423809012340394,1.2827186927710676,0.3275616273282136,4.974164504356702,1.2850132695975414,2.743291788671795
1713795789.826914,5.42784449086447,1.2907121348388462,0.35760650509931396,4.973269002510018,1.2840429703741834,2.7720986110507817
1713795789.8519142,5.431171034911635,1.2984354632839226,0.3876583327235366,4.972992601333028,1.2838347086530508,2.8055181603234125
1713795789.8769143,5.432621069414543,1.3054444452650178,0.4175362019966714,4.972070024610201,1.282966254771856,2.8412111997618856
1713795789.9019144,5.43400267332656,1.312427079804424,0.4480553887727258,4.971362178219328,1.2818137007344663,2.8703965250358556
1713795789.9269145,5.435380910591336,1.3194086750660339,0.47789051796662274,4.97119124976092,1.2811611457343959,2.8960141191009723
1713795789.9519145,5.436757624717504,1.3263903102058294,0.5063357133951144,4.970861847615415,1.281208812108856,2.9245215657865127
1713795789.9769146,5.438133393705224,1.333371820245201,0.5331877115309225,4.970086285559657,1.2801305075064393,2.9528757956118503
1713795790.0019147,5.43951045895676,1.3403540884595964,0.5577538310147703,4.969654416156184,1.2789673588148491,2.9746372975794273
1713795790.0269148,5.440888545073106,1.3473363330912373,0.579551962963064,4.96886361877274,1.2778472655050541,2.985150691266913
1713795790.051915,5.441037174925353,1.3545398513233367,0.5940138731367031,4.968758436493076,1.2769725812790738,2.995223886204508
1713795790.076915,5.437443473253197,1.3624174482233917,0.6021323198516225,4.968501895743834,1.276769063875356,3.002087444309033
1713795790.1019151,5.433710423836662,1.3703200342159745,0.6064319483312516,4.968377581191685,1.2766627729612179,3.00770032038273
1713795790.1269152,5.4299740596772015,1.3782235366850761,0.608965797340394,4.967974014125805,1.2765646489353544,3.009825563349665
1713795790.1519153,5.4262376822973595,1.3861270633341,0.6098967701024532,4.967626901372102,1.2766679841524589,3.013089390933562
1713795790.1769154,5.422502451993548,1.3940305814553415,0.6109655386198363,4.967498681306961,1.2767362490499197,3.016514867765059
1713795790.2019155,5.418766090343916,1.4019340901684423,0.6119106901264769,4.9675894418777995,1.2769823542043426,3.0208452958429204
1713795790.2269156,5.415028898138506,1.4098375897471256,0.6104533062426831,4.96723199418978,1.2769223852566833,3.0181697315346554
1713795790.2519157,5.41107525977133,1.414081312492894,0.6069126574647744,4.9670594655514515,1.2767649130565084,3.0126081427102953
1713795790.2769158,5.406830547635893,1.4134196816155207,0.6019803793729916,4.9667889470169495,1.2766940888739788,3.0091997775331887
1713795790.301916,5.402575027602563,1.412576113655572,0.5976795544149636,4.967016740177369,1.2770690214236955,3.0085673652217038
1713795790.326916,5.398317172742183,1.4117257905471265,0.5938947831027798,4.966883265584985,1.2766976219695707,3.0086685279976773
1713795790.351916,5.394059497273437,1.4108752095511534,0.5911053745044512,4.9666149602707925,1.2756542114272424,3.004955191724636
1713795790.3769162,5.3898017507280835,1.4100246118288229,0.5891190232496182,4.966337922548141,1.2751576972594612,2.586078898909927
1713795790.4019163,5.385544661876267,1.4091740146512264,0.5878476084537146,4.966060884825491,1.2746611830916796,2.167202606095218
1713795790.4269164,5.381288760516198,1.4083233942419784,0.5877829301197771,4.9657838471028395,1.2741646689238983,1.748326313280509
1713795790.4519165,5.379615291505195,1.407604645774575,0.5914761820034518,4.965506809380188,1.2736681547561168,1.3294500204657997
1713795790.4769166,5.383049677737146,1.4071467299870213,0.5988138721100412,4.965229771657537,1.2731716405883355,0.9105737276510908
1713795790.5019166,5.386674008150247,1.4066984818373327,0.6105054062744364,4.964952733934886,1.272675126420554,0.4916974348363814
1713795790.5269167,5.390304983153629,1.40625058633514,0.6263870168441162,4.964675696212234,1.2721786122527727,0.07282114202167245
1713795790.5519168,5.393936965550303,1.4058026982053127,0.6459973390987933,4.964398658489583,1.2716820980849912,-0.3460551507930365
1713795790.576917,5.397568512064657,1.4053548048310087,0.6680199182959833,4.9641216207669325,1.27118558391721,-0.7649314436077459
1713795790.601917,5.401199518812712,1.404906905925364,0.6910928972473802,4.963844583044281,1.2706890697494284,-1.1838077364224548
1713795790.6269171,5.404829694503723,1.404459001652314,0.7146275806472525,4.96356754532163,1.2701925555816471,-1.6026840292371642
1713795790.6519172,5.406274779180915,1.4038407315179726,0.7374081033278284,4.963290507598979,1.2696960414138656,-2.0215603220518727
1713795790.6769173,5.403571101848821,1.4028989794974198,0.7571409120120592,4.963013469876327,1.2691995272460843,-2.440436614866582
1713795790.7019174,5.400712806272798,1.401945225546474,0.7702604622128116,4.962736432153676,1.2687030130783028,-2.8593129076812915
1713795790.7269175,5.397848959389834,1.400991021961452,0.7745758403750251,4.962475370641719,1.2685496900261624,-3.1002357966869005
1713795790.7519176,5.394984494903014,1.4000367973329524,0.7734963687138094,4.962262265097204,1.2688362398137032,-3.1050907726483574
1713795790.7769177,5.392121171138817,1.3990825676960643,0.771025374593895,4.962264334078086,1.268955782225081,-3.105159894298485
1713795790.8019178,5.3892581609225365,1.3981283337823656,0.7680421433024109,4.961895363469321,1.268878826058248,-3.10665147010047
1713795790.826918,5.3863954324231935,1.3971740957520944,0.7643372736250926,4.961796375150339,1.2688772930670562,-3.1076082762370145
1713795790.851918,5.3856753837126625,1.3960552076530024,0.7604751582900897,4.961704729569539,1.26878312270508,-3.1087209286279722
1713795790.876918,5.386110239179859,1.3948475773548177,0.7572460372233937,4.961624904124085,1.2687702837082646,-3.108259658255964
1713795790.9019182,5.38658812653458,1.393636652217267,0.7548867620274323,4.961650983361179,1.2688331851521528,-3.1081723610354723
1713795790.9269183,5.387067794463481,1.3924256129691523,0.7532009493970718,4.96153949471182,1.2687189881062046,-3.1083361200576114
1713795790.9519184,5.387547319126154,1.3912145426109395,0.7519201838863904,4.961742402050856,1.2688701823252906,-3.1086633311533403
1713795790.9769185,5.3880261914376515,1.3900034802621806,0.7510973078739751,4.961718133741032,1.2689051992239153,-3.108085540198753
1713795791.0019186,5.388504947714742,1.3887922089214673,0.7505534724596179,4.961666517997895,1.2683044542861288,-3.1084728162262274
1713795791.0269186,5.388983662340569,1.3875809448859933,0.7501304132571389,4.961456125843851,1.2674282536809498,-3.108735404520899
1713795791.0519187,5.389789178700165,1.385692719020014,0.749832819917358,4.961402599048883,1.2674897677845323,-3.109258829572463
1713795791.0769188,5.390865311489109,1.3832444642176782,0.7496291860581615,4.961524642859849,1.2681579680224633,-3.108205151774986
1713795791.101919,5.391951673095546,1.3807754426303884,0.7494818740800032,4.961717527040202,1.268848022224774,-3.108127843480609
1713795791.126919,5.393038488287075,1.378305654124631,0.7493584673419612,4.961574117144505,1.2688572283816655,-3.108385369321576
1713795791.1519191,5.3941253632205495,1.3758358402843929,0.7492807020621978,4.961612138432579,1.2688369085643505,-3.108242769764876
1713795791.1769192,5.395212240184067,1.3733660284876519,0.749221008611954,4.961819461980652,1.2687902273125757,-3.1085897467834274
1713795791.2019193,5.396299117126711,1.3708962196431151,0.7491391658359929,4.961867955119767,1.2687887347571265,-3.1083593284535307
1713795791.2269194,5.397386021309123,1.3684264136870141,0.7490647587323725,4.961683319131106,1.2688520137686818,-3.1086459969141127
1713795791.2519195,5.397456049357236,1.3676800355047591,0.7490290873057527,4.961503974157119,1.268875091594218,-3.108516663844733
1713795791.2769196,5.396476278100694,1.368714834413593,0.7491123659669434,4.960990693291921,1.2687948592621625,-3.1064930987702017
1713795791.3019197,5.395457621739268,1.3698156958940817,0.7497936294992535,4.9602721685800235,1.2686932611565196,-3.103555197033938
1713795791.3269198,5.394450238027345,1.3709190098492572,0.7523506692095061,4.958239598853405,1.2684017893114288,-3.09793661396307
1713795791.35192,5.393457267046965,1.3720224170814217,0.7563650569371407,4.951885510769494,1.2678494798021978,-3.0928784274729466
1713795791.37692,5.392477517289417,1.3731258300359093,0.7602876568066482,4.942677115288096,1.266209878370704,-3.0934673795162326
1713795791.40192,5.391516577259745,1.3742292453988567,0.7625466435405177,4.933468719806699,1.2645702769392102,-3.0940563315595186
1713795791.4269202,5.390528631441285,1.3753326629784262,0.7634679497951213,4.923273945124297,1.2633159044416864,-3.0947090791399745
1713795791.4519203,5.3824379099817925,1.3801158357022938,0.7637436095084724,4.9104219758268,1.26287125390555,-3.0949949852397283
1713795791.4769204,5.371761040251614,1.3862421393557083,0.7639910767396159,4.894194085755197,1.2622194737828667,-3.0941927770441615
1713795791.5019205,5.360996078525115,1.3924182097208035,0.7645634667566183,4.874382993457677,1.2614978029609027,-3.0929830696459883
1713795791.5269206,5.350217659975613,1.3985961292961084,0.7651599342026763,4.86030664042103,1.261270893341325,-3.0937869133224853
1713795791.5519207,5.339426874463715,1.4047740603056451,0.7654879216388282,4.840017897033504,1.2603495517408014,-3.0937667011607624
1713795791.5769207,5.328597007075854,1.4109521134896155,0.7655225589863984,4.8301169185429496,1.2600812530186924,-3.094813696875309
1713795791.6019208,5.3177491037868485,1.4171301095999078,0.7652980261565252,4.815109866729522,1.2606988424100816,-3.094993485390975
1713795791.626921,5.306943412142658,1.4233081074091565,0.7649304344339029,4.7959525742768525,1.259534863826553,-3.094881994270261
1713795791.651921,5.295509785178282,1.4242964871819566,0.764677070586087,4.7807819005748415,1.2587888828755214,-3.0946860167449515
1713795791.6769211,5.283669375299465,1.4219451365673266,0.7647902773499098,4.767425845406134,1.2585066480898448,-3.092533370617408
1713795791.7019212,5.271769769987869,1.419469924019031,0.7656043707270437,4.753292066707971,1.2579736552403546,-3.091399123230935
1713795791.7269213,5.259883358714024,1.4169900956426553,0.7672327772849358,4.738991697265826,1.2568965594551682,-3.0879435629816108
1713795791.7519214,5.248009308616417,1.4145101457056768,0.7694493315928036,4.721270965328393,1.2562306831248187,-3.0861732919548968
1713795791.7769215,5.2361671673439965,1.4120301672199445,0.771395904692596,4.707155012080873,1.2552882552414575,-3.0859164277528546
1713795791.8019216,5.224324366187344,1.4095501898569083,0.7724348192765447,4.6918286005219585,1.254095292051156,-3.0849696131979454
1713795791.8269217,5.2124679102069535,1.4070702137913025,0.7729720238508152,4.6773160285831565,1.2531670106080508,-3.088035053826665
1713795791.8519218,5.200671175049517,1.405554197535807,0.7730259432555872,4.661610179036193,1.2519859725096079,-3.088692736184884
1713795791.876922,5.1890090552778325,1.4050237295349803,0.7727358528187568,4.643541492770617,1.2506359085706837,-3.089495809254499
1713795791.901922,5.177401577492305,1.4045298145493246,0.7723859625784283,4.624971058440055,1.2494821877034992,-3.089439256548034
1713795791.926922,5.165781064132396,1.4040372562908316,0.7722109970085054,4.61187886512387,1.2485608617592594,-3.088954354003875
1713795791.9519222,5.154132252943928,1.4035447493931312,0.7723500196630296,4.600974171430713,1.2479912493932082,-3.0880269300708845
1713795791.9769223,5.1424544669794185,1.4030522501160987,0.7727800102688207,4.582312783274639,1.2469825404689407,-3.086429804795415
1713795792.0019224,5.130796798649122,1.4025598687024439,0.773083021597994,4.562970467424157,1.2451401324069,-3.087171091007409
1713795792.0269225,5.119149076680974,1.402067488093131,0.7730138440898328,4.548390214981041,1.244905949616796,-3.088224779566917
1713795792.0519226,5.101368630624074,1.4070579602947848,0.7728728970506926,4.534357765604705,1.2440500916604746,-3.088938114370398
1713795792.0769227,5.082226878129911,1.4131947910180016,0.773596242926775,4.516748239085961,1.2429330113893735,-3.088005864437035
1713795792.1019228,5.063114415460592,1.4193742551465163,0.7748409154561986,4.504323129654742,1.2423422032490623,-3.087268039192644
1713795792.1269228,5.043950973622804,1.4255552359500667,0.7763194590525653,4.487297453707111,1.2418907300292235,-3.0848924694044366
1713795792.151923,5.024810672421764,1.4317362736742654,0.7776507615106715,4.470877105097967,1.240577558967401,-3.084275364502966
1713795792.176923,5.005699948016713,1.437917312093255,0.7785507044213306,4.455280169024483,1.2393484775676598,-3.082911582890066
1713795792.2019231,4.986574587124128,1.4440983491813748,0.7791752670351216,4.437139169334481,1.2370389888881292,-3.076977408261535
1713795792.2269232,4.967438063089717,1.4502793849129172,0.7799696923909584,4.42219688069602,1.2356186002601819,-3.0744355898256415
1713795792.2519233,4.95044736006174,1.4481723037833216,0.7811636904559968,4.406521779923939,1.2343413231663922,-3.072466782704464
1713795792.2769234,4.934365928568802,1.4426450780537905,0.7825367329925578,4.384952927067738,1.232898142142363,-3.0705042215425
1713795792.3019235,4.918248310255323,1.4369909488167516,0.7836003551160163,4.3715719104307045,1.2316816027198636,-3.0706860479422358
1713795792.3269236,4.902195660402053,1.4313321140209438,0.7841515354694261,4.356426223382327,1.2308419273961948,-3.0709457319174414
1713795792.3519237,4.886134214958084,1.425673103686595,0.7843906054103673,4.350320232341175,1.230518750865139,-3.0708513797030026
1713795792.3769238,4.870064733732362,1.420014085806199,0.7845301805553576,4.346209269934656,1.2302618007775097,-3.0706780185840983
1713795792.401924,4.853951130117819,1.4143550666249234,0.7846992849703069,4.342098307528137,1.2300048506898806,-3.070504657465194
1713795792.426924,4.837853413481489,1.4086960464004117,0.7849282268299602,4.337987345121618,1.2297479006022516,-3.0703312963462897
1713795792.451924,4.822859183656374,1.4068336199681368,0.7850574971632399,4.3338763827151,1.2294909505146223,-3.0701579352273853
1713795792.4769242,4.8085735611144305,1.4073934118248737,0.785211103081144,4.329765420308581,1.2292340004269933,-3.069984574108481
1713795792.5019243,4.794291061640198,1.4080430314431693,0.7855798262823886,4.325654457902062,1.2289770503393642,-3.0698112129895767
1713795792.5269244,4.779986066081648,1.4086959942042736,0.7861139996596844,4.321543495495543,1.228720100251735,-3.0696378518706724
1713795792.5519245,4.765640737117761,1.4093490734032859,0.7868096734282849,4.203721393839281,1.2200807311255732,-3.064879153130401
1713795792.5769246,4.7513292133331335,1.410002156311817,0.787767032143967,4.188847408355013,1.2195955937667207,-3.0657493618726055
1713795792.6019247,4.73706706444114,1.4106552323297947,0.788729699816688,4.170897418895802,1.2184575640720876,-3.0654369711856457
1713795792.6269248,4.722791005320117,1.4113083200101102,0.7891007312148208,4.154222377479175,1.217085261199669,-3.065558512790853
1713795792.6519248,4.702116935170698,1.4104992839858643,0.7891203682062301,4.139320632853583,1.2161769606230768,-3.0624133311634347
1713795792.676925,4.680685787194315,1.4095236769161816,0.7889295810010482,4.120671370779924,1.214552905961151,-3.0645737110294964
1713795792.701925,4.659226293932751,1.4085418914296255,0.7887927787494888,4.100600751916003,1.213116689072652,-3.0634855976814195
1713795792.7269251,4.637791092339741,1.4075598761505648,0.7889035276549217,4.083157748940174,1.2117492988406144,-3.060917342540379
1713795792.7519252,4.616401699973345,1.406577851708686,0.7891952196253847,4.071629697524824,1.2109050881664827,-3.060952366826759
1713795792.7769253,4.594979883648548,1.4055958169370493,0.7895551712875218,4.054917919998309,1.209516050303403,-3.0598366723155372
1713795792.8019254,4.5735508073851445,1.4046138002536854,0.7897528619490609,4.031679234068818,1.208057147690664,-3.0591307400539045
1713795792.8269255,4.552071552278368,1.4036317735939514,0.7899226040024588,4.018286646133305,1.2066548247537519,-3.061365049714587
1713795792.8519256,4.540483636994226,1.3991367914861306,0.7899748370606926,4.003407999215125,1.206012546947207,-3.061057687496203
1713795792.8769257,4.52971785309223,1.3943639592074057,0.789792723811534,3.9834631706375037,1.2043726068670584,-3.061655579340611
1713795792.9019258,4.518984977514852,1.3895808216311487,0.7892590062293516,3.9693241798958905,1.2032468426944118,-3.061841894435673
1713795792.926926,4.5082342011106915,1.384797301390557,0.7893519502714763,3.9523802471197516,1.2024390601191235,-3.061538876344406
1713795792.951926,4.497463052859722,1.380013766480088,0.7899735812079003,3.9335128314397307,1.2004778712694137,-3.0593366237569746
1713795792.976926,4.486670612866411,1.3752302305516149,0.790529251983908,3.9172798409461067,1.199533862317849,-3.058529699791402
