time,x,y,roll,pitch,yaw
1713795739.5866196,1.0382813720703126,-0.031661209106445314,-0.013452102252430887,0.029549862352862395,-0.026556540034990143
1713795739.6320224,1.0397225341796876,-0.03155294418334961,-0.011936585499978749,0.019692460685960297,-0.032864447492132375
1713795739.6473439,1.0393603515625,-0.031571151733398445,-0.012233032071359581,0.022015438534227962,-0.04197024289005519
1713795739.6723208,1.0383760986328125,-0.030216663360595704,-0.006721045304954181,0.024349803972844294,-0.06799249140423187
1713795739.693754,1.0393197021484375,-0.03218223571777344,-0.011795201195595142,0.021778743059635994,-0.07794154639042881
1713795739.7082613,1.0404619140625,-0.0340151596069336,-0.011480545184622978,0.01866344905965267,-0.10591947472386201
1713795739.7294514,1.039983642578125,-0.035001358032226565,-0.009995936290907382,0.019552796850749565,-0.13464527182998587
1713795739.7473454,1.0401356201171876,-0.03552739334106445,-0.011402486272230774,0.020686972397508024,-0.15433363581069798
1713795739.7704763,1.04028466796875,-0.03792253112792969,-0.012563429286687267,0.019200971700383415,-0.20321078617302127
1713795739.7909186,1.0414208984375,-0.04275048446655273,-0.025147477197080013,0.008818356726196528,-0.22705325529163334
1713795739.8133698,1.0408250732421875,-0.04466067123413086,-0.02709237887308347,0.008711544058353837,-0.27057848006338314
1713795739.8443358,1.041250732421875,-0.04484684371948242,-0.01549285429835389,0.01083629595456856,-0.32776336585749505
1713795739.861955,1.04043896484375,-0.04670989227294922,-0.024022533905082223,0.00945778318439293,-0.3395986349776864
1713795739.8805516,1.0396805419921875,-0.047472629547119144,-0.024988503369880427,0.010565240116822807,-0.3698314832806485
1713795739.8987873,1.0401947021484375,-0.04841095733642578,-0.024407374436939123,0.009431152177691698,-0.40070487820381073
1713795739.9193285,1.040158935546875,-0.0491636962890625,-0.019849443183214063,0.009692931944329299,-0.44114940829997545
1713795739.9394152,1.0395325927734376,-0.05288958740234375,-0.026776223782449517,0.006080134268601167,-0.47338249536710286
1713795739.959232,1.0389073486328124,-0.05402089691162109,-0.030121171552003376,0.004455275146321585,-0.5008535952780991
1713795739.9776742,1.0392425537109375,-0.055170677185058595,-0.02549176602164117,0.003984128564565168,-0.5398129011059999
1713795740.0028737,1.0376903076171875,-0.05683050537109375,-0.03100202325324985,0.004888848338526916,-0.5651525610201581
1713795740.0166254,1.0369642333984375,-0.057948608398437504,-0.031603333035392804,0.005415212245327158,-0.5957248838705929
1713795740.0447283,1.03768603515625,-0.060542625427246095,-0.027500403561296887,0.002198330040177293,-0.6445670297896124
1713795740.0707812,1.03620849609375,-0.061924812316894534,-0.029312720406039838,0.0038159273651840794,-0.6850847708716284
1713795740.0884993,1.035821533203125,-0.06248394775390625,-0.02968567078203656,0.0038512983297683302,-0.6985451297718274
1713795740.107528,1.0353232421875,-0.06340782165527344,-0.0288751698551816,0.0035523393829943405,-0.7265716406333335
1713795740.128973,1.0346884765625,-0.06448104858398437,-0.028858846477717477,0.0034958233850106196,-0.7541595155154327
1713795740.1475415,1.034004150390625,-0.06563125610351563,-0.029091637443339948,0.003350040286135171,-0.7816409181799719
1713795740.1755466,1.032942626953125,-0.06708751678466797,-0.028026549602077587,0.0026295029402129276,-0.8230209629691031
1713795740.1991315,1.03192041015625,-0.06774691772460938,-0.029292713187527058,0.0032774059016803503,-0.8461164906559419
1713795740.2182841,1.0323953857421875,-0.06840862274169922,-0.02359012431951339,0.003798942704642363,-0.8785858565243462
1713795740.254086,1.03003564453125,-0.07057622528076173,-0.027627942981844025,0.002042425922875764,-0.9256974152412374
1713795740.272545,1.029382568359375,-0.07143013763427734,-0.027578905736717427,0.0010522986008553604,-0.9513458591332762
1713795740.2876647,1.0290267333984375,-0.07186451721191406,-0.027679527670582856,0.0005859824922838151,-0.9636963948290777
1713795740.3116696,1.0282611083984374,-0.0726535415649414,-0.027711496678438714,-0.0001992518309818915,-0.9891351720425056
1713795740.3297415,1.027224853515625,-0.07383914947509766,-0.029018501654405525,-0.0011118285228724145,-1.0132833743444634
1713795740.5442655,1.0194443359375,-0.07986304473876954,-0.021306908070144313,-0.005895767304250365,-1.2729702266260903
1713795740.569447,1.0180726928710937,-0.0805284423828125,-0.020455438634679593,-0.00651309118117388,-1.3081360143707164
1713795740.5913417,1.0166740112304689,-0.08196829986572265,-0.023699322260690544,-0.010404030708173286,-1.3489143186620893
1713795740.6107292,1.01567333984375,-0.08248743438720703,-0.02372126030284949,-0.010984951351531354,-1.3721588682212538
1713795740.6291485,1.0146744995117187,-0.08292916107177735,-0.024793452261703184,-0.011761145833778316,-1.3830035838449968
1713795740.6491108,1.0138056030273437,-0.08311251068115234,-0.024196197123624752,-0.01138811900131338,-1.4069987695386406
1713795740.6678922,1.0127488403320313,-0.083509033203125,-0.024067547463285953,-0.011686867893363716,-1.4313076640879105
1713795740.6921566,1.0117288818359376,-0.08400059509277344,-0.023904299775448865,-0.012532847578136932,-1.4543804097956539
1713795740.7082462,1.0105924072265624,-0.08433148956298828,-0.023846565868605972,-0.013124120571793265,-1.4772202943444785
1713795740.7334177,1.0090115966796875,-0.08488253784179688,-0.02424988768126803,-0.014362451722102406,-1.5095419132599808
1713795740.7525456,1.0080144653320313,-0.08509975433349609,-0.024187002957753678,-0.015362998005699919,-1.5303974296702376
1713795740.7698348,1.0070565795898438,-0.08528057861328125,-0.024531680473479613,-0.016451234318583145,-1.5498451569287943
1713795740.79512,1.00665380859375,-0.08542776489257813,-0.024614633227191565,-0.017171376922951252,-1.559558178824911
1713795740.8215125,1.0048477172851562,-0.08579793548583985,-0.025186376360632538,-0.01831863955375909,-1.5973054506180848
1713795740.8384736,1.0044256591796876,-0.08588876342773438,-0.024997134597774515,-0.01863357227719934,-1.6060574181699807
1713795740.858946,1.0037730712890625,-0.08606721496582032,-0.02468948972293555,-0.018886627185229276,-1.6229490596462095
1713795740.8800156,1.0030551147460938,-0.086353515625,-0.02467763527351004,-0.01941968404157536,-1.6395734462690725
1713795740.9012918,1.0022886962890625,-0.08656340789794922,-0.024867851274645986,-0.020119028969928364,-1.6565635500658535
1713795740.922985,1.001276611328125,-0.08687049102783204,-0.025342016760210462,-0.02088931980019254,-1.6756146271519414
1713795740.9391074,1.0010303955078124,-0.08698779296875,-0.025218791535734378,-0.021082017141688888,-1.6809727255545184
1713795740.957913,1.0004872436523438,-0.08717971038818359,-0.025309375113330427,-0.021339744179899305,-1.6915368477443655
1713795740.978646,1.00003955078125,-0.08741866302490235,-0.02539870536907971,-0.02166708453236121,-1.7002527920376402
1713795741.003254,0.9997728881835938,-0.08792606353759766,-0.025350650231342333,-0.02159038381631712,-1.701121146853976
1713795741.018147,0.9998170776367188,-0.08808623504638673,-0.025314935227204037,-0.021302635113296515,-1.6983806563234387
1713795741.040465,0.9999512939453125,-0.08823680114746094,-0.02524358781048187,-0.020444820092819987,-1.6925296389278952
1713795741.0575116,1.0000136108398439,-0.08821852111816407,-0.025083821223240915,-0.02064092928877243,-1.6892858363955752
1713795741.0777147,0.9998888549804688,-0.0882005844116211,-0.025031805496575712,-0.02181749130329152,-1.6886739496263696
1713795741.1043432,0.9999119873046877,-0.08817472076416016,-0.02512893594909266,-0.02151367423393462,-1.689137960974561
1713795741.127212,0.9999418334960938,-0.08819784545898438,-0.025187850629528403,-0.021187376464850256,-1.689122555037467
1713795741.1489878,0.9999585571289062,-0.08827584075927734,-0.025181803117005342,-0.021559741750681663,-1.6888152825843614
1713795741.171969,0.9999418334960938,-0.08829681396484375,-0.025359134021872367,-0.021307714406656693,-1.6888027643198542
1713795741.1893055,0.9999361572265624,-0.08828193664550782,-0.02529483290888129,-0.02123881532996231,-1.6889212592706009
1713795741.2088697,0.9998954467773438,-0.08829996490478516,-0.025204491020163637,-0.021471654304479393,-1.6889543792991164
1713795741.2298071,0.9998825683593751,-0.0883499984741211,-0.025249053106433186,-0.021777367660556407,-1.68899837817664
1713795741.2485483,0.99985302734375,-0.08885049438476562,-0.025177248511843487,-0.023326910586504112,-1.6905298909679922
1713795741.2673686,0.9997053833007813,-0.09021613311767579,-0.025282674711677038,-0.026006402699239223,-1.693535471955565
1713795741.2908955,0.9989999389648437,-0.0952572021484375,-0.02575087037830484,-0.03175934923101894,-1.695472028907904
1713795741.3136878,0.998770263671875,-0.09762482452392578,-0.025703035331630528,-0.032051005169616294,-1.6955585099045358
1713795741.789252,0.9976559448242188,-0.10614469146728515,-0.025409697390028924,-0.027458355850404653,-1.695358557782148
1713795741.8475564,0.9668271484375001,-0.3930696716308594,-0.026693904918539527,-0.025790527270659877,-1.694793546700157
1713795741.877642,0.962786376953125,-0.42653372192382816,-0.025587671360705954,-0.023572893186714367,-1.692827905542006
1713795741.8977013,0.9611643676757813,-0.43966204833984374,-0.025740799668897505,-0.02355258106411567,-1.6922549048219366
1713795741.9206603,0.9591253662109376,-0.4592359619140625,-0.025917113676964983,-0.024073606360493514,-1.6926264507372748
1713795741.9457688,0.95795654296875,-0.4720421142578125,-0.025580528130065165,-0.023238790475952228,-1.6931765202231106
1713795741.9720154,0.9558889770507812,-0.49116976928710937,-0.026303370634756112,-0.021805486574051836,-1.6935762269802652
1713795741.9908712,0.9552362060546876,-0.4975957946777344,-0.026268460146780834,-0.021226819894187565,-1.6936211165973623
1713795742.0103707,0.9530480346679687,-0.5168053588867187,-0.02694933031055766,-0.019984406898097648,-1.6946223998100995
1713795742.0332506,0.9515046386718751,-0.529616943359375,-0.02666982867501043,-0.01908127986907796,-1.6945725883743492
1713795742.0508401,0.9500109252929688,-0.5426744995117188,-0.026164894421760884,-0.019665500424398907,-1.694419467539879
1713795742.0751548,0.9483895263671877,-0.5557241821289063,-0.025942920130304588,-0.019463390226775127,-1.6939204947827085
1713795742.100479,0.9462321166992188,-0.5754774169921875,-0.025746118584457852,-0.018555518030354597,-1.6948655259682883
1713795742.119902,0.9447718505859376,-0.5886358032226563,-0.025966080676708175,-0.0186977579813466,-1.6959872354965648
1713795742.1394897,0.944062255859375,-0.595232666015625,-0.0259297307226223,-0.019005068565356463,-1.6961896755267103
1713795742.1671429,0.9420074462890624,-0.6149039306640625,-0.026455552047401402,-0.019818836282438256,-1.6967655291975952
1713795742.1902037,0.9405463256835938,-0.6277868041992187,-0.026744529163159034,-0.019560121275378047,-1.6965052219208117
1713795742.2099388,0.9391316528320313,-0.640584716796875,-0.025713904556787785,-0.019321544859396834,-1.6960877070320517
1713795742.2282474,0.937568359375,-0.6533134155273438,-0.025467484915914274,-0.01927729084964632,-1.6956967074590312
1713795742.2506227,0.9358110961914062,-0.6654619750976563,-0.025725881076077522,-0.018191471165864434,-1.696904034368216
1713795742.268243,0.93446728515625,-0.6771002807617188,-0.025835954537024582,-0.01681021738422183,-1.6982225861806601
1713795742.2883806,0.9332708740234377,-0.6879501953125,-0.026391842684866832,-0.016047257125774983,-1.6982583516781529
1713795742.3103058,0.9316002197265624,-0.7022100830078125,-0.027567082672255067,-0.014852147779719783,-1.7012407053983276
1713795742.3351643,0.9309263916015624,-0.7095950317382813,-0.02797870291008044,-0.012203409017858026,-1.7021364086940662
1713795742.482311,0.9281116943359377,-0.7336612548828125,-0.02801620565637352,-0.021743316913269684,-1.7027794308664421
1713795742.5104387,0.92787646484375,-0.7356598510742187,-0.02819277032787338,-0.020591294593034316,-1.7014852334224988
1713795742.5278218,0.927836181640625,-0.7358641967773437,-0.02833932290917751,-0.02087578686004572,-1.7012602992019277
1713795742.5472844,0.9278076782226563,-0.7358903198242188,-0.02813385344577609,-0.022397274460075556,-1.701249072492994
1713795742.5720258,0.9278031005859376,-0.7355093994140626,-0.027906964824888036,-0.022858604602243215,-1.7014431582752039
1713795742.5876179,0.92789013671875,-0.7349912719726562,-0.027932827482971996,-0.02258297665354966,-1.7018394410335353
1713795742.608732,0.928078125,-0.7344027099609375,-0.027954541424888995,-0.022669943267549404,-1.7022014239577692
1713795742.642275,0.9282980346679688,-0.7333303833007813,-0.02782676997332244,-0.023111940018817355,-1.7015509200065215
1713795742.6634433,0.9282357788085938,-0.7330360717773438,-0.02805846615164579,-0.023088007133973788,-1.701153595640424
