,time,position_x,position_y
109,1713795757.967545,5.4261910332539705,1.1817137398459672
110,1713795758.1697092,5.461440949006693,1.1448513972780154
111,1713795758.3709798,5.4349361500370446,1.1925758595468643
112,1713795758.5635817,5.4712909948235335,1.2197133551852868
113,1713795758.7664897,5.475406952930469,1.2086476343967916
114,1713795758.9699697,5.497191817620817,1.1892651033272124
115,1713795759.1625612,5.494972995913587,1.2128268214156952
116,1713795759.364985,5.496128321785486,1.2413979040581953
117,1713795759.55995,5.489210320519253,1.2404925542773457
118,1713795759.7627103,5.528479697246065,1.2279850918977882
119,1713795759.964608,5.537591071590647,1.279099836252228
120,1713795760.1573112,5.497109896833292,1.3007906111434218
121,1713795760.3610065,5.484559692667972,1.3092703194241255
122,1713795760.5614104,5.529541097514186,1.3209499338014938
123,1713795760.7640073,5.520617636282311,1.250041037824509
124,1713795760.9576273,5.527614280905407,1.26672296027522
125,1713795761.1586387,5.494918068900368,1.2629796057085896
126,1713795761.3517702,5.493204024775771,1.2808426422486543
127,1713795761.5548916,5.478458960258547,1.2725161260402102
128,1713795761.7566147,5.388174179689081,1.3014490041750166
129,1713795761.949993,5.32603995740536,1.323324524307007
130,1713795762.1528008,5.166283392150782,1.3797308764269758
131,1713795762.3537724,5.112347589901619,1.2929256434291694
132,1713795762.5479896,4.941450412321477,1.3389118738634835
133,1713795762.751176,4.855474771869005,1.3703632788870097
134,1713795762.95396,4.70216123576516,1.4243398841702493
135,1713795763.1447947,4.641946676417032,1.3751062037801862
136,1713795763.3478396,4.491797852811478,1.4594232627477604
137,1713795763.5506673,4.336224521775516,1.456356018931267
138,1713795763.7444775,4.2430837152872005,1.3634487319615607
139,1713795763.948263,4.128051050647758,1.407371926239743
140,1713795764.1487436,4.0123542772746505,1.3796188670495615
141,1713795764.3410926,3.8892686542495762,1.3865649225777867
142,1713795764.5435386,3.7529895578755843,1.4044907006998095
143,1713795764.74463,3.643669247259106,1.4838060447829107
144,1713795764.9458282,3.5109134913387567,1.4124997672849051
145,1713795765.13713,3.4117617249534065,1.433965218425785
146,1713795765.3408525,3.2863265224611853,1.4241492011169379
147,1713795765.5427835,3.1900522288357096,1.412103876601827
148,1713795765.7352345,3.1007949739156446,1.4130846605085368
149,1713795765.9387348,2.9876943695807565,1.3757585672589143
150,1713795766.1401591,2.840721443896686,1.458927444028578
151,1713795766.3328657,2.726962007218575,1.4717926322571688
152,1713795766.5362766,2.596650382248912,1.4963989510953994
153,1713795766.7372203,2.5074977431855316,1.4398166740834082
154,1713795766.9385824,2.4361152453217993,1.3924619430528322
155,1713795767.1311193,2.089095907470172,1.5378352622544398
156,1713795767.3327768,2.159848442930918,1.503375945104067
157,1713795767.5331929,1.8345647886458785,1.574793312709994
158,1713795767.7339864,1.7359064961797057,1.5360910884096166
159,1713795767.9268084,1.63170514851666,1.5513568797795463
160,1713795768.1302986,1.5445188317395813,1.5549025495552862
161,1713795768.331491,1.382891135820596,1.5591251413043512
162,1713795768.5241432,1.2631606922095313,1.4719582095988322
163,1713795768.7276568,1.2645137243333218,1.5292815639545765
164,1713795768.929306,1.2602649165651572,1.5446785974176944
165,1713795769.1215413,1.2223944522042232,1.5791009744738336
166,1713795769.3250744,1.1904385369271702,1.6093407994640934
167,1713795769.5289402,1.1055906080569304,1.6529509174989943
168,1713795769.7214785,1.1439360923090978,1.6499093317441484
169,1713795769.9233375,1.1163142178828038,1.7075656199868126
170,1713795770.124428,1.1318720540028442,1.7753624626191793
171,1713795770.3171349,1.1108318915073934,1.775967955821627
172,1713795770.520274,1.146062416392215,1.797141125859151
173,1713795770.7208848,1.099319783156771,1.790230448903468
174,1713795770.9217253,1.1579121199074258,1.807091054579081
175,1713795771.1138477,1.1389424732345481,1.6763237645909834
176,1713795771.3166144,1.1438492710616845,1.571467151479991
177,1713795771.5178404,1.1351741227230914,1.3450155594802957
178,1713795771.718135,1.1390081644964674,1.1792763560096173
179,1713795771.9105597,1.05539685515637,0.9065375147749684
180,1713795772.1136596,1.2680451760382563,1.3586569104606019
181,1713795772.316385,1.076051733826379,0.5922202021174569
182,1713795772.5076616,0.9622357273193645,0.42926933462994044
183,1713795772.711788,0.9501276102600391,0.22903235785177653
184,1713795772.9137502,0.9084929595582851,0.0991100790229409
185,1713795773.1057868,0.9616096955622734,-0.06670920131260594
186,1713795773.3091915,0.9360604137171025,-0.30036252487491755
187,1713795773.5094562,0.8753290816946937,-0.42324069634390604
188,1713795773.7095032,0.9918915143961691,-0.7211897989557557
189,1713795773.9095716,0.9864111671667769,-0.6842343916796367
190,1713795774.1035306,0.9847538430957498,-0.6912194286765581
191,1713795774.3055303,0.9804109137713825,-0.6595434571181399
192,1713795774.5059996,1.0037863415196338,-0.6639290238003035
193,1713795774.7066317,0.7547542745893668,-0.6131956634044805
194,1713795774.8986685,0.4752130465347231,-0.4928116262359633
195,1713795775.1031995,0.5184211286185956,-0.5247244931916355
196,1713795775.2978132,0.429358370791437,-0.5678352024401623
197,1713795775.501105,0.5722025553934954,-0.679591055080786
198,1713795775.7016745,0.6491905456863768,-0.767120586237887
199,1713795775.9016094,0.6914352389373251,-0.7362313068213411
200,1713795776.0943692,0.6385194638571567,-0.7082225693806673
201,1713795776.2974377,0.636975801574537,-0.7393284076883474
202,1713795776.497764,0.7038801771820968,-0.752896168137584
203,1713795776.6989934,0.8466308083367751,-0.8328858438845834
204,1713795776.8907936,0.9202017717006257,-0.8261584829101968
205,1713795777.094215,1.115562187851306,-0.871853333929024
206,1713795777.2944674,1.2135691509833582,-0.8414357724372934
207,1713795777.4955769,1.3499058373474262,-0.8633106282172782
208,1713795777.6876233,1.5232086045391,-0.9720671174575873
209,1713795777.8902133,1.6288643905907612,-0.9331700739240932
210,1713795778.0915186,1.7681671169994266,-0.9921843990854441
211,1713795778.287546,1.9096997563041649,-0.9512099252831342
212,1713795778.4890618,2.042655792706979,-0.9438770011348894
213,1713795778.689102,2.168932545418192,-0.9235974733003752
214,1713795778.8900285,2.326054214568101,-0.9408740609319775
215,1713795779.0822008,2.4628668485007212,-0.899313100004647
216,1713795779.2856717,2.564960280777366,-0.9613383628063898
217,1713795779.4860053,2.7156114270156366,-0.9652928500466311
218,1713795779.6874511,2.796843966115895,-0.8598725239050741
219,1713795779.879087,2.940216240503601,-0.9278850782850189
220,1713795780.0821323,3.0615459217846976,-0.8752924947506071
221,1713795780.2842958,3.258742346627493,-0.8718242819074957
222,1713795780.4760873,3.3238182420178664,-0.841553004389106
223,1713795780.6790938,3.4700299130615067,-0.8853725547903301
224,1713795780.8799663,3.541567025305077,-0.9012670357603417
225,1713795781.0743074,3.638946585944666,-0.8968638736194098
226,1713795781.2785547,3.962172260950981,-0.9049203297580048
227,1713795781.479729,4.065746892532596,-0.7502451474778588
228,1713795781.671432,4.152377721956526,-0.8594618389047729
229,1713795781.8747644,4.3182706689885295,-1.0072512496461408
230,1713795782.0755563,4.502073007306051,-0.8169678809698779
231,1713795782.2769134,4.626481000302318,-0.8112994879688971
232,1713795782.4686778,4.8074899047144175,-0.7414991225231424
233,1713795782.6739485,4.915867031055286,-0.7294356198389171
234,1713795782.8740928,5.143211310836268,-0.7455706595444649
235,1713795783.0663946,5.2264285336199485,-0.7193851094274132
236,1713795783.2695665,5.2475858290371935,-0.6813051233942812
237,1713795783.4714208,5.209252247125766,-0.7979380135719488
238,1713795783.6636262,5.225898552673129,-0.8564024603000893
239,1713795783.8672264,5.192039632907527,-1.0566560582729556
240,1713795784.0683978,5.288078627129625,-0.9860642801285221
241,1713795784.2617483,5.3061341236437265,-1.0187075560379237
242,1713795784.4650953,5.300716969953109,-1.1159676282245594
243,1713795784.6673636,5.275734329963492,-1.1988215784355665
244,1713795784.8590312,5.278520977083938,-1.1857502369722888
245,1713795785.061395,5.314950059148443,-1.1390864209825953
246,1713795785.2645302,5.307081177867491,-1.0634383181194418
247,1713795785.4568086,5.2846807646909895,-1.0866857175513105
248,1713795785.6597035,5.325549223979428,-1.0029419178493946
249,1713795785.8624053,5.339353992916201,-0.8882251962969537
250,1713795786.054563,5.405961853305599,-0.6776866824970434
251,1713795786.258256,5.2868294860639455,-0.6130684166045338
252,1713795786.4597173,5.315410849898139,-0.5514727327892861
253,1713795786.660711,5.4684982017678365,-0.09633740439734337
254,1713795786.8568823,5.413392965751417,-0.025828978024465477
255,1713795787.0520802,5.4137384090418825,0.07835996470505026
256,1713795787.256385,5.424114146305429,0.1731382747016734
257,1713795787.4494686,5.368442412522574,0.2885106975458822
258,1713795787.6516802,5.36748383889779,0.4464107018233333
259,1713795787.8539846,5.382908310612695,0.5974639206053304
260,1713795788.0544374,5.4105909304342825,0.7715720455817187
261,1713795788.2453108,5.238106890261131,1.1811935284073336
262,1713795788.4488297,5.440545869447587,0.9362099708942806
263,1713795788.651161,5.358454107676764,1.1170748760952238
264,1713795788.8433163,5.303995060796401,1.2696579401580188
265,1713795789.0466268,5.352763593734296,1.2687677458336202
266,1713795789.2468174,5.308904838074441,1.2510582003755062
267,1713795789.4404829,5.382528239895005,1.2390580525581134
268,1713795789.643795,5.398425655279299,1.232472295364007
269,1713795789.8449836,5.430902413064646,1.2968025802757472
270,1713795790.045679,5.441966891542538,1.352851437821458
271,1713795790.2410614,5.412761375828722,1.4146175063310005
272,1713795790.4434156,5.37831082477118,1.4077307201000462
273,1713795790.6431813,5.40732181149537,1.4041509191999422
274,1713795790.835272,5.3853218414050374,1.39681789018339
275,1713795791.0379536,5.389211794763236,1.3869984933596897
276,1713795791.239397,5.397969310684947,1.3670979981670948
277,1713795791.4330933,5.390052760016507,1.3756478995719632
278,1713795791.6363587,5.301803716195144,1.4258792151551185
279,1713795791.8393292,5.205460364595883,1.4057446868958385
280,1713795792.0305917,5.116370947429109,1.4019769765419117
281,1713795792.2337492,4.960789713327951,1.4522053710806346
282,1713795792.436308,4.830551135389857,1.4063532933642977
283,1713795792.6287086,4.720492449546716,1.41137882047607
284,1713795792.8279333,4.549704164878261,1.4035525730187166
285,1713795793.0311968,4.462220010918785,1.3646594465255333
286,1713795793.2312956,4.285000458225339,1.4532058283888412
287,1713795793.4253438,4.154934656638867,1.3692206035924317
288,1713795793.6288528,4.021641095366341,1.3435403432853295
289,1713795793.8313544,3.9126084953455353,1.3097059868791276
290,1713795794.024534,3.73628136817067,1.2679601918140948
291,1713795794.2264278,3.621474255603073,1.2729285128956092
292,1713795794.4283264,3.527570169613328,1.2388708085614566
293,1713795794.6205297,3.3665561116833396,1.2889502085872424
294,1713795794.8238401,3.2654313458901494,1.2556948418786202
295,1713795795.0246654,3.1474121477918806,1.237278584851303
296,1713795795.2187319,3.051046078771643,1.3566030265331839
297,1713795795.4221408,2.908440218076507,1.2437654861476473
298,1713795795.6236336,2.820914477143542,1.3774020009967034
299,1713795795.8193123,2.6627012551831317,1.3045746985362583
300,1713795796.0206835,2.5228774334903883,1.4158237808828127
301,1713795796.2137702,2.396129036296059,1.3480802055769798
302,1713795796.417475,2.335844698164723,1.421972084095678
303,1713795796.6184936,2.095591932719028,1.3839970316565837
304,1713795796.8189871,1.932321209586953,1.4390757699256838
305,1713795797.0110512,1.8225892987660017,1.3674570874539733
306,1713795797.2132547,1.670163548119043,1.3537276307561559
307,1713795797.4162042,1.5325563539111227,1.4375317498894875
308,1713795797.6082878,1.3647429756903409,1.3992814499237474
309,1713795797.8114538,1.2193469588094517,1.3401517078810605
310,1713795798.012292,1.2045571866289477,1.3894388846663868
311,1713795798.2130806,1.214973223500834,1.4310368901035782
312,1713795798.4052925,1.1770115726640584,1.504457301671053
313,1713795798.611667,1.1278543640332046,1.563220838278372
314,1713795798.80349,1.1003409982573589,1.677412705074413
315,1713795799.0067818,1.09670858401878,1.9396958433235583
316,1713795799.2078755,1.1143188262613644,1.943236801318117
317,1713795799.401087,1.103539208147627,1.9296066804764072
318,1713795799.604742,1.0590978045025454,1.5783541957754492
319,1713795799.8059585,1.0649267502964705,1.5566861998622508
320,1713795800.006497,1.1352678686046758,2.0765551066528327
321,1713795800.1977847,1.162767357950361,2.190339501925686
322,1713795800.4017172,1.139078931261954,1.755362108997188
323,1713795800.6044817,1.1817619431062452,1.6511468936095968
324,1713795800.7965605,1.1821730023148866,1.427295077726445
325,1713795800.9993804,1.1772120755067872,1.2293857758720257
326,1713795801.1995015,1.0617806426404028,0.742610704813839
327,1713795801.4009395,1.1119112874003465,0.5596467073707623
328,1713795801.5947638,1.121353142445329,0.38096971508472804
329,1713795801.7960079,1.0411066164913116,0.2909607465541289
330,1713795801.9966023,1.0657340465353402,0.09816032488939987
331,1713795802.197542,0.9773291760777637,0.010163354236447725
332,1713795802.3916795,0.9835986744430264,-0.12481337688872081
333,1713795802.5936084,1.014775150831254,-0.37840251939866776
334,1713795802.7938967,1.0022064690984531,-0.5528706127456365
335,1713795802.9944818,1.0703934502184953,-0.7129874227003034
336,1713795803.1902866,1.0694913927278826,-0.7222438676601801
337,1713795803.391606,1.071793952142417,-0.7636541228659265
338,1713795803.5847535,1.0053898541412496,-0.6359449805206565
339,1713795803.787804,0.8006069341640412,-0.6141248413384206
340,1713795803.9892948,0.532623377613369,-0.49831116003890075
341,1713795804.1896784,0.5915795133373366,-0.5207651460735174
342,1713795804.3818114,0.5803608536184979,-0.5227486507105183
343,1713795804.5861514,0.4215249806880037,-0.6512803679316095
344,1713795804.7865267,0.6753021664436183,-0.6957681577932463
345,1713795804.9874175,0.7407213923232896,-0.7349444120691854
346,1713795805.180142,0.7550156340187146,-0.7616236206533584
347,1713795805.3825514,0.7773516194373742,-0.7762373762943209
348,1713795805.57674,0.7652622118731517,-0.7655193003746791
349,1713795805.7793918,0.731173083513153,-0.758521439150866
350,1713795805.9808712,0.7974712416975871,-0.8052847741377205
351,1713795806.1817555,0.7560023838586537,-0.7664905093372552
352,1713795806.373558,0.8572524602182853,-0.7110108901941941
353,1713795806.5770838,0.9351576157681873,-0.771377782946428
354,1713795806.7776837,1.0967566404616858,-0.8146269933527632
355,1713795806.9791787,1.2253273798619164,-0.8256426853865811
356,1713795807.170486,1.3911791031089187,-0.8005186353103748
357,1713795807.3742206,1.5201551756030438,-0.9422487511563237
358,1713795807.5762398,1.6957342247082752,-0.9155147649478276
359,1713795807.7686827,1.8127794440637495,-0.92928261116163
360,1713795807.9719138,1.9634767693240882,-0.8889486499540199
361,1713795808.1741025,2.1330160472249626,-0.9094065956377311
362,1713795808.3674715,2.246717007517167,-0.8488175864967501
363,1713795808.5705166,2.3656402512943844,-0.9171953067736651
364,1713795808.7713835,2.5305846252674864,-0.8623832554515682
365,1713795808.9637575,2.639757300740638,-0.799506504536245
366,1713795809.1672902,2.761704505767593,-0.8211510689992829
367,1713795809.3683197,2.89354289275238,-0.8490936726281239
368,1713795809.5618532,2.99923205160305,-0.8987909523743682
369,1713795809.764612,3.1424483906096436,-0.8572461262908547
370,1713795809.9651787,3.225209616131061,-0.8539403301014755
371,1713795810.166762,3.3274895075809967,-0.8835240704682252
372,1713795810.3612187,3.504761621430482,-0.9282270851199658
373,1713795810.5631325,3.5604792801405223,-0.8686984201775183
374,1713795810.756383,3.8169229912648333,-0.9750290117168448
375,1713795810.959191,3.909637587725087,-0.9524467037737773
376,1713795811.1602402,4.036651474923707,-0.8630945597703611
377,1713795811.3615499,4.177330603781136,-0.8850894405763082
378,1713795811.5530815,4.361400267457015,-0.7547870772729719
379,1713795811.7565916,4.512773646819126,-0.7979437150455568
380,1713795811.9567595,4.667119958436989,-0.711547835376442
381,1713795812.158085,4.848173985158134,-0.6895674206215829
382,1713795812.3498957,4.99673584970872,-0.7065568295635946
383,1713795812.553539,5.101369476262778,-0.7421743143489696
384,1713795812.756183,5.231188475192503,-0.7101956573267875
385,1713795812.9475267,5.303189618865556,-0.6589823402336864
386,1713795813.1513665,5.256121968907023,-0.7341493560475106
387,1713795813.3520074,5.196050554922963,-0.7906663802002253
388,1713795813.5453756,5.194592758658884,-0.9442782875861857
389,1713795813.7496617,5.301812969723687,-0.8333697543041777
390,1713795813.9493525,5.284877428242163,-0.9347796107470109
391,1713795814.1502604,5.314477432359577,-0.9733805476512623
392,1713795814.342374,5.336164903066267,-0.9541512791250439
393,1713795814.5454926,5.310529199286187,-0.9907393218145648
394,1713795814.7471502,5.31159706613123,-1.0071823204938617
395,1713795814.94001,5.349675559893985,-0.8816955109788408
396,1713795815.1433418,5.396674523928497,-0.7092802049533665
397,1713795815.3449984,5.334386899018089,-0.5889323994371286
398,1713795815.5394588,5.482223839130237,-0.4341369825311077
399,1713795815.7425292,5.395907846092485,-0.3556453399111734
400,1713795815.943499,5.401694870609726,-0.32952824431728334
401,1713795816.139454,5.461905217427229,0.009105178962812287
402,1713795816.340373,5.476467422252214,0.18483044140273885
403,1713795816.5339346,5.4537126997951075,0.36138932177791766
404,1713795816.7365878,5.489580071387482,0.507171641287148
405,1713795816.937453,5.486573315565044,0.7099578393779546
406,1713795817.1392574,5.4989333939904155,0.9144549754374637
407,1713795817.3331478,5.471995359120127,0.9781646145164382
408,1713795817.5354934,5.496297679407215,1.0799364027133556
409,1713795817.728954,5.467380151501792,1.1667524798866757
410,1713795817.9317977,5.485667002089099,1.2421413591881738
411,1713795818.132921,5.560232921276333,1.2495222529609702
412,1713795818.3337488,5.572132673807767,1.2055912689007282
413,1713795818.5252311,5.52658072150284,1.2420823047221945
414,1713795818.729631,5.605322164320605,1.292363305036668
415,1713795818.9260654,5.628299483257177,1.2578350865386327
416,1713795819.1269593,5.621224839833437,1.3036278755396642
417,1713795819.3273149,5.646377182711978,1.2778952071803247
418,1713795819.5290942,5.59477500100674,1.3194921647229874
419,1713795819.720826,5.59427805404463,1.3127095398381865
420,1713795819.9244895,5.56444904163378,1.3383774454156885
421,1713795820.1250799,5.592022315543834,1.3457896711315303
422,1713795820.3189383,5.5728085002942125,1.3505680532876827
423,1713795820.5219064,5.577003689716719,1.3681111480221406
424,1713795820.7233112,5.568032351335994,1.32631933351364
425,1713795820.9158907,5.5711035829799505,1.341646642418576
426,1713795821.1188734,5.53911793987885,1.3294871128959853
427,1713795821.3195627,5.581137131446525,1.3148522030699743
428,1713795821.5204308,5.546419018207558,1.3302848990682283
429,1713795821.7126873,5.456634298829616,1.3274581182469154
430,1713795821.9165,5.346247587618332,1.3389840317286426
431,1713795822.1175215,5.191903061819599,1.4100866487840265
432,1713795822.3106744,5.02547470166891,1.4087812114534923
433,1713795822.513463,4.885325160749171,1.4819711131620952
434,1713795822.7159824,4.70677879655376,1.5109399013546585
435,1713795822.9091442,4.596182269775309,1.4490024368559216
436,1713795823.1125855,4.477378023201207,1.5379770710217864
437,1713795823.3138955,4.3364521655190575,1.5063246161248163
438,1713795823.5053606,4.226384458439432,1.5674708936240638
439,1713795823.7089071,4.081066006320452,1.540047438942325
440,1713795823.9115171,3.9543164726842797,1.4165074499938302
441,1713795824.1030412,3.8270642665641263,1.4556900165788407
442,1713795824.3066928,3.695562078377727,1.4048908646340161
443,1713795824.5069969,3.5893573079217393,1.3498203266709592
444,1713795824.7088766,3.48472001390218,1.4928836334907798
445,1713795824.902062,3.3494209442957277,1.3231472829585567
446,1713795825.103587,3.2660054218075953,1.3316626539519154
447,1713795825.3045158,3.1270943793293737,1.3674582654865803
448,1713795825.497643,3.0530531237586285,1.3637395505769945
449,1713795825.7004864,2.9239517615236967,1.3311555625564373
450,1713795825.9032307,2.832673164400205,1.3364242543385032
451,1713795826.095302,2.7201370193439147,1.3766358164735493
452,1713795826.2994301,2.4262730497297027,1.4414081706766881
453,1713795826.500272,2.4248114719548526,1.4184387891804646
454,1713795826.7005243,2.316812138329382,1.3973377597696435
455,1713795826.894169,2.2250852458581836,1.3624485160965687
456,1713795827.0956542,1.9400420329615171,1.4257368574439084
457,1713795827.2968247,1.8001203346451304,1.4055203456384373
458,1713795827.4970484,1.6389690942005712,1.335387677780245
459,1713795827.6925595,1.5102571443906543,1.445182994467505
460,1713795827.895257,1.3698348189357594,1.3733575382736298
461,1713795828.0875142,1.2830836563108314,1.4116615970238215
462,1713795828.2909853,1.2734355910608515,1.4075439837913586
463,1713795828.4916155,1.2538356088210607,1.499116520925762
464,1713795828.692217,1.270979092128505,1.4685005781723217
465,1713795828.8865893,1.2361663820420012,1.5005351585686757
466,1713795829.0877917,1.1593651605177369,1.5062075067484226
467,1713795829.2898169,1.1563121295097045,1.549951720780394
468,1713795829.4823642,1.1476404766669959,1.6369610014325449
469,1713795829.685057,1.135014556050559,1.657388430722608
470,1713795829.8873634,1.14402233620361,1.6860605245310263
471,1713795830.0795765,1.1494378803682044,1.6962473395020368
472,1713795830.2852626,1.116431946816822,1.6696922199241715
473,1713795830.485901,1.0897428092472428,1.4315856923566834
474,1713795830.681436,1.2836039588022907,1.795599975923278
475,1713795830.8823035,1.288857775305792,1.7813690968125555
476,1713795831.0761926,1.2597458197690121,1.300176693748489
477,1713795831.2799704,1.1745850802222693,0.8804563561850626
478,1713795831.480271,1.0965869045561991,0.4917027414224791
479,1713795831.6811414,0.9697466637526088,0.29589701840045435
480,1713795831.8725529,1.0767575498509787,0.12473242773352723
481,1713795832.0758286,0.9761928576588822,0.018584847094666793
482,1713795832.2766662,1.0091527291785314,-0.15179608713759649
483,1713795832.470039,1.1021138326792361,-0.4303905692160248
484,1713795832.6739087,0.9871353789177318,-0.5769620647492728
485,1713795832.874316,1.0653643603540908,-0.6726527503333801
486,1713795833.0694427,1.0827133126604964,-0.6621811951931608
