time_sec,time_nanosec,position_front_left_wheel_joint,position_front_right_wheel_joint,position_rear_left_wheel_joint,position_rear_right_wheel_joint,velocity_front_left_wheel_joint,velocity_front_right_wheel_joint,velocity_rear_left_wheel_joint,velocity_rear_right_wheel_joint
1713795739,365435869,11.226702690124512,11.2349214553833,11.226702690124512,11.2349214553833,0.8585630655288696,0.8585630655288696,0.8585630655288696,0.8585630655288696
1713795739,385456477,11.239706039428711,11.247801780700684,11.239706039428711,11.247801780700684,0.49055489897727966,0.49055489897727966,0.49055489897727966,0.49055489897727966
1713795739,405474510,11.25013256072998,11.259210586547852,11.25013256072998,11.259210586547852,0.24521611630916595,0.3678855001926422,0.24521611630916595,0.3678855001926422
1713795739,425461049,11.254303932189941,11.262276649475098,11.254303932189941,11.262276649475098,263430.53125,0.0,263430.53125,0.0
1713795739,445437136,11.254672050476074,11.262276649475098,11.254672050476074,11.262276649475098,0.0,0.0,0.0,0.0
1713795739,465508663,11.254672050476074,11.262276649475098,11.254672050476074,11.262276649475098,0.0,0.0,0.0,0.0
1713795739,485485588,11.254672050476074,11.262276649475098,11.254672050476074,11.262276649475098,0.0,0.0,0.0,0.0
1713795739,505502287,11.254672050476074,11.262276649475098,11.254672050476074,11.262276649475098,0.0,0.0,0.0,0.0
1713795739,525485088,11.254794120788574,11.262276649475098,11.254794120788574,11.262276649475098,0.1225467249751091,0.0,0.1225467249751091,0.0
1713795739,545489412,11.256879806518555,11.262031555175781,11.256879806518555,11.262031555175781,0.1225467249751091,0.0,0.1225467249751091,0.0
1713795739,565478898,11.260191917419434,11.261541366577148,11.260191917419434,11.261541366577148,0.0,0.0,0.0,0.0
1713795739,585426300,11.260191917419434,11.261541366577148,11.260191917419434,11.261541366577148,0.0,0.0,0.0,0.0
1713795739,605467892,11.274789810180664,11.251727104187012,11.274789810180664,11.251727104187012,1.1040245294570923,-1.4719101190567017,1.1040245294570923,-1.4719101190567017
1713795739,625467945,11.306683540344238,11.226089477539062,11.306683540344238,11.226089477539062,1.4719101190567017,-1.1040245294570923,1.4719101190567017,-1.1040245294570923
1713795739,645463545,11.347532272338867,11.18818473815918,11.347532272338867,11.18818473815918,2.575934648513794,-2.0853796005249023,2.575934648513794,-2.0853796005249023
1713795739,665447592,11.413528442382812,11.127708435058594,11.413528442382812,11.127708435058594,3.6799590587615967,-3.311950922012329,3.6799590587615967,-3.311950922012329
1713795739,685482402,11.499519348144531,11.047728538513184,11.499519348144531,11.047728538513184,3.5572898387908936,-3.311950922012329,3.5572898387908936,-3.311950922012329
1713795739,705479148,11.584897994995117,10.966398239135742,11.584897994995117,10.966398239135742,4.784106254577637,-4.661437034606934,4.784106254577637,-4.661437034606934
1713795739,725455375,11.584897994995117,10.966398239135742,11.584897994995117,10.966398239135742,4.784106254577637,-4.661437034606934,4.784106254577637,-4.661437034606934
1713795739,745476471,11.689043998718262,10.862988471984863,11.689043998718262,10.862988471984863,4.661437034606934,-4.784106254577637,4.661437034606934,-4.784106254577637
1713795739,765457795,11.81036376953125,10.750009536743164,11.81036376953125,10.750009536743164,5.029445171356201,-4.661437034606934,5.029445171356201,-4.661437034606934
1713795739,785475145,11.946036338806152,10.616422653198242,11.946036338806152,10.616422653198242,5.151991844177246,-5.274661064147949,5.151991844177246,-5.274661064147949
1713795739,805446299,12.060118675231934,10.503321647644043,12.060118675231934,10.503321647644043,5.274661064147949,-5.029445171356201,5.274661064147949,-5.029445171356201
1713795739,825477900,12.1847505569458,10.385436058044434,12.1847505569458,10.385436058044434,5.642669677734375,-5.274661064147949,5.642669677734375,-5.274661064147949
1713795739,845498623,12.300673484802246,10.281044960021973,12.300673484802246,10.281044960021973,5.151991844177246,-4.906775951385498,5.151991844177246,-4.906775951385498
1713795739,865486261,12.417577743530273,10.164017677307129,12.417577743530273,10.164017677307129,5.3973307609558105,-5.274661064147949,5.3973307609558105,-5.274661064147949
1713795739,885424658,12.417577743530273,10.164017677307129,12.417577743530273,10.164017677307129,5.3973307609558105,-5.274661064147949,5.3973307609558105,-5.274661064147949
1713795739,905463638,12.546380043029785,10.031780242919922,12.546380043029785,10.031780242919922,5.151991844177246,-263430.53125,5.151991844177246,-263430.53125
1713795739,925475805,12.678740501403809,9.909356117248535,12.678740501403809,9.909356117248535,5.765338897705078,-5.029445171356201,5.765338897705078,-5.029445171356201
1713795739,945466030,12.795153617858887,9.805578231811523,12.795153617858887,9.805578231811523,4.906775951385498,-4.661437034606934,4.906775951385498,-4.661437034606934
1713795739,965465614,12.902244567871094,9.697874069213867,12.902244567871094,9.697874069213867,4.784106254577637,-5.151991844177246,4.784106254577637,-5.151991844177246
1713795739,985467403,13.021723747253418,9.585386276245117,13.021723747253418,9.585386276245117,4.5387678146362305,-4.293428897857666,4.5387678146362305,-4.293428897857666
1713795740,5475895,13.129796028137207,9.488232612609863,13.129796028137207,9.488232612609863,4.5387678146362305,-4.5387678146362305,4.5387678146362305,-4.5387678146362305
