time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1713795788763050688,5026.84716796875,1310.3699951171875,-57.22967529296875,-0.003701264737173915,0.002191243227571249,0.7131823897361755,0.7009653449058533
1713795788831562733,5025.861328125,1308.9512939453125,-57.585060119628906,-0.003021582495421171,0.0025257468223571777,0.7151674628257751,0.6989420652389526
1713795788850193201,5028.8427734375,1308.094970703125,-58.37251663208008,-0.006316586397588253,0.0020974234212189913,0.7119647264480591,0.7021836638450623
1713795788870589970,5025.5107421875,1308.3929443359375,-57.703189849853516,-0.0028950029518455267,0.003218815429136157,0.7154133915901184,0.6986880302429199
1713795788892251577,5026.0908203125,1308.6282958984375,-57.27422332763672,-0.0028251304756850004,0.003220925573259592,0.7148712873458862,0.6992429494857788
1713795788910549946,5026.08154296875,1309.0419921875,-57.55229949951172,-0.0029517472721636295,0.0024017631076276302,0.7148711085319519,0.6992459297180176
1713795788931915912,5026.79052734375,1309.8548583984375,-57.126914978027344,-0.002986747305840254,0.001640141592361033,0.7150664925575256,0.6990481019020081
1713795788950212046,5025.69921875,1310.418212890625,-57.583011627197266,-0.0023598680272698402,0.0025691529735922813,0.7155412435531616,0.6985617280006409
1713795788972970520,5025.8037109375,1311.201904296875,-57.49435806274414,-0.0035200617276132107,0.0026532309129834175,0.7190433740615845,0.6949512362480164
1713795788988180620,5025.5732421875,1310.9912109375,-57.11622619628906,-0.003906301688402891,0.0033518727868795395,0.7236967086791992,0.6900989413261414
1713795789008719867,5026.22216796875,1312.1290283203125,-56.720726013183594,-0.0032250748481601477,0.00048124001477845013,0.7299741506576538,0.6834669709205627
1713795789032550273,5024.38525390625,1311.3817138671875,-57.074886322021484,-0.0018744252156466246,0.0021776901558041573,0.7380239367485046,0.6747683882713318
1713795789049402425,5024.38037109375,1312.4151611328125,-56.679107666015625,-0.00014071399345993996,-0.0002828479337040335,0.7457975149154663,0.6661726236343384
1713795789068436439,5018.20263671875,1309.9735107421875,-58.588802337646484,0.0023490458261221647,0.008421042002737522,0.7526914477348328,0.6583153605461121
1713795789093481116,5021.03955078125,1311.7454833984375,-57.4106330871582,-0.0006501164170913398,0.0006411639042198658,0.7629451155662537,0.646462619304657
1713795789113258248,5019.07421875,1310.772216796875,-57.34416198730469,0.0002491209306754172,0.003404311602935195,0.7701147198677063,0.6378962993621826
1713795789139774145,5017.31005859375,1310.0755615234375,-57.35761260986328,0.0009178541949950159,0.004578417167067528,0.7836887836456299,0.6211361289024353
1713795789158715478,5020.76806640625,1309.4188232421875,-58.3183479309082,-0.0034654925111681223,0.004271890968084335,0.7889837026596069,0.6143895387649536
1713795789180450208,5017.85107421875,1309.666259765625,-57.869300842285156,-0.0016420858446508646,0.004102765582501888,0.8005596995353699,0.5992367267608643
1713795789200636334,5007.10009765625,1303.1534423828125,-61.23056411743164,0.0056075784377753735,0.030947307124733925,0.8036492466926575,0.5942715406417847
1713795789223536655,5011.9423828125,1307.8175048828125,-58.6933479309082,0.00039304548408836126,0.007317408919334412,0.8220263719558716,0.569402277469635
1713795789240607413,5011.99951171875,1308.0938720703125,-58.723243713378906,0.0001906226680148393,0.00694265915080905,0.8252554535865784,0.5647169351577759
1713795789260341522,5008.142578125,1306.7718505859375,-57.99104309082031,0.0021745222620666027,0.008240490220487118,0.8371466398239136,0.5469121336936951
1713795789278365621,5006.65625,1306.2593994140625,-57.715240478515625,0.002970618661493063,0.008712926879525185,0.8450990319252014,0.534530520439148
1713795789302539719,5004.65087890625,1305.5684814453125,-57.98146438598633,0.0034679207019507885,0.009522123262286186,0.8530240058898926,0.5217732191085815
1713795789320814132,5002.62158203125,1304.803466796875,-58.117740631103516,0.0034132066648453474,0.008831980638206005,0.8620194792747498,0.5067867040634155
1713795789345873127,5001.0166015625,1303.75244140625,-58.040977478027344,0.0034684068523347378,0.00955501664429903,0.8697152733802795,0.4934491217136383
1713795789436508011,4995.9384765625,1301.0076904296875,-57.19633865356445,0.004159605596214533,0.010475290939211845,0.9001631140708923,0.4354070723056793
1713795789449710784,4993.57568359375,1299.9744873046875,-57.23100280761719,0.004445139318704605,0.00871802307665348,0.9069128036499023,0.42120465636253357
1713795789469147995,4992.36669921875,1299.3756103515625,-57.200870513916016,0.00450184615328908,0.008337737992405891,0.9130859375,0.40765711665153503
1713795789493122974,4990.98681640625,1298.5042724609375,-57.12285614013672,0.004768280778080225,0.008671481162309647,0.9188539981842041,0.3944735527038574
