time,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1713795787717894996,0.72,0.0,0.0,0.0,0.0,0.0
1713795787727391540,0.72,0.0,0.0,0.0,0.0,0.0
1713795787737367688,0.72,0.0,0.0,0.0,0.0,0.0
1713795787747411304,0.72,0.0,0.0,0.0,0.0,0.0
1713795787760579367,0.72,0.0,0.0,0.0,0.0,0.0
1713795787766125094,0.72,0.0,0.0,0.0,0.0,0.0
1713795787787070333,0.72,0.0,0.0,0.0,0.0,0.0
1713795787790868685,0.72,0.0,0.0,0.0,0.0,0.0
1713795787795792539,0.72,0.0,0.0,0.0,0.0,0.0
1713795787807898028,0.72,0.0,0.0,0.0,0.0,0.0
1713795787817520636,0.72,0.0,0.0,0.0,0.0,0.0
1713795787826393631,0.72,0.0,0.0,0.0,0.0,0.0
1713795787836724088,0.72,0.0,0.0,0.0,0.0,0.0
1713795787848656857,0.72,0.0,0.0,0.0,0.0,0.0
1713795787857084680,0.72,0.0,0.0,0.0,0.0,0.0
1713795787866129207,0.72,0.0,0.0,0.0,0.0,0.0
1713795787876643068,0.72,0.0,0.0,0.0,0.0,0.0
1713795787885576267,0.72,0.0,0.0,0.0,0.0,0.0
1713795787897507360,0.72,0.0,0.0,0.0,0.0,0.0
1713795787906322946,0.72,0.0,0.0,0.0,0.0,0.0
1713795787914929215,0.72,0.0,0.0,0.0,0.0,0.0
1713795787929861973,0.72,0.0,0.0,0.0,0.0,0.0
1713795787936519025,0.72,0.0,0.0,0.0,0.0,0.0
1713795787948003130,0.72,0.0,0.0,0.0,0.0,0.0
1713795787957682170,0.72,0.0,0.0,0.0,0.0,0.0
1713795787966640443,0.72,0.0,0.0,0.0,0.0,0.0
1713795787976902384,0.72,0.0,0.0,0.0,0.0,0.0
1713795787992344988,0.7,0.0,0.0,0.0,0.0,0.0
1713795787995783864,0.7,0.0,0.0,0.0,0.0,0.0
1713795788005504182,0.7,0.0,0.0,0.0,0.0,0.0
1713795788014849727,0.7,0.0,0.0,0.0,0.0,0.0
1713795788024818332,0.7,0.0,0.0,0.0,0.0,0.0
1713795788036539550,0.7,0.0,0.0,0.0,0.0,0.0
1713795788047871259,0.68,0.0,0.0,0.0,0.0,0.0
1713795788057903350,0.68,0.0,0.0,0.0,0.0,0.0
1713795788068005004,0.68,0.0,0.0,0.0,0.0,0.0
1713795788074604784,0.68,0.0,0.0,0.0,0.0,0.0
1713795788086627300,0.68,0.0,0.0,0.0,0.0,0.0
1713795788098960892,0.68,0.0,0.0,0.0,0.0,0.0
1713795788107644196,0.66,0.0,0.0,0.0,0.0,0.0
1713795788116918782,0.66,0.0,0.0,0.0,0.0,0.0
1713795788129596205,0.66,0.0,0.0,0.0,0.0,0.0
1713795788136292228,0.66,0.0,0.0,0.0,0.0,0.0
1713795788147577911,0.66,0.0,0.0,0.0,0.0,0.0
1713795788156232022,0.66,0.0,0.0,0.0,0.0,0.0
1713795788167546201,0.66,0.0,0.0,0.0,0.0,0.0
1713795788176396707,0.66,0.0,0.0,0.0,0.0,0.0
1713795788195751645,0.66,0.0,0.0,0.0,0.0,0.0
1713795788196020676,0.66,0.0,0.0,0.0,0.0,0.0
1713795788209156890,0.64,0.0,0.0,0.0,0.0,0.0
1713795788216293895,0.64,0.0,0.0,0.0,0.0,0.0
1713795788226066733,0.64,0.0,0.0,0.0,0.0,0.0
1713795788235461726,0.64,0.0,0.0,0.0,0.0,0.0
1713795788248140057,0.6,0.0,0.0,0.0,0.0,0.0
1713795788257216432,0.6,0.0,0.0,0.0,0.0,0.0
1713795788267016648,0.59,0.0,0.0,0.0,0.0,0.0
1713795788276984694,0.59,0.0,0.0,0.0,0.0,0.0
1713795788287589210,0.59,0.0,0.0,0.0,0.0,0.0
1713795788296362540,0.59,0.0,0.0,0.0,0.0,0.0
1713795788310213447,0.55,0.0,0.0,0.0,0.0,0.0
1713795788315030164,0.55,0.0,0.0,0.0,0.0,0.0
1713795788327030121,0.55,0.0,0.0,0.0,0.0,0.0
1713795788338463310,0.55,0.0,0.0,0.0,0.0,0.0
1713795788348836858,0.55,0.0,0.0,0.0,0.0,0.0
1713795788578531518,0.22,0.0,0.0,0.0,0.0,0.0
1713795788578563017,0.22,0.0,0.0,0.0,0.0,0.0
1713795788578583341,0.22,0.0,0.0,0.0,0.0,0.0
1713795788578598287,0.22,0.0,0.0,0.0,0.0,0.0
1713795788578608554,0.07,0.0,0.0,0.0,0.0,0.0
1713795788578618541,0.0,0.0,0.0,0.0,0.0,0.0
1713795788582824211,0.0,0.0,0.0,0.0,0.0,0.0
1713795788582979330,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583064048,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583112798,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583171325,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583228456,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583289987,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583351029,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583438471,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583501398,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583733692,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583829096,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583852424,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583877846,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583906691,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583925967,0.0,0.0,0.0,0.0,0.0,0.0
1713795788583946082,0.0,0.0,0.0,0.0,0.0,0.0
1713795788586113485,0.0,0.0,0.0,0.0,0.0,0.0
1713795788602459913,0.0,0.0,0.0,0.0,0.0,0.0
1713795788612618069,0.0,0.0,0.0,0.0,0.0,0.0
1713795788619335673,0.0,0.0,0.0,0.0,0.0,0.0
1713795788625981759,0.0,0.0,0.0,0.0,0.0,0.0
1713795788643458299,0.0,0.0,0.0,0.0,0.0,0.0
1713795788647282353,0.0,0.0,0.0,0.0,0.0,0.0
1713795788655924031,0.0,0.0,0.0,0.0,0.0,0.0
1713795788666816714,0.0,0.0,0.0,0.0,0.0,0.25
1713795788677603168,0.0,0.0,0.0,0.0,0.0,0.25
1713795788695330859,0.0,0.0,0.0,0.0,0.0,0.25
1713795788696655271,0.0,0.0,0.0,0.0,0.0,0.25
1713795788708102499,0.0,0.0,0.0,0.0,0.0,0.87
1713795788718967735,0.0,0.0,0.0,0.0,0.0,0.87
1713795788730431026,0.0,0.0,0.0,0.0,0.0,1.13
1713795788738322952,0.0,0.0,0.0,0.0,0.0,1.13
1713795788747389409,0.0,0.0,0.0,0.0,0.0,1.13
1713795788756578508,0.0,0.0,0.0,0.0,0.0,1.13
1713795788767323336,0.0,0.0,0.0,0.0,0.0,1.53
1713795788813049460,0.0,0.0,0.0,0.0,0.0,1.53
1713795788813164769,0.0,0.0,0.0,0.0,0.0,1.53
1713795788813206674,0.0,0.0,0.0,0.0,0.0,1.53
1713795788813233842,0.0,0.0,0.0,0.0,0.0,1.53
1713795788815780627,0.0,0.0,0.0,0.0,0.0,1.77
1713795788826960989,0.0,0.0,0.0,0.0,0.0,1.83
1713795788837335236,0.0,0.0,0.0,0.0,0.0,1.83
1713795788846204879,0.0,0.0,0.0,0.0,0.0,1.83
1713795788859014233,0.0,0.0,0.0,0.0,0.0,1.83
1713795788865218429,0.0,0.0,0.0,0.0,0.0,1.83
1713795788877743457,0.0,0.0,0.0,0.0,0.0,1.91
1713795788888218626,0.0,0.0,0.0,0.0,0.0,1.91
1713795788896298775,0.0,0.0,0.0,0.0,0.0,1.91
1713795788906567910,0.0,0.0,0.0,0.0,0.0,1.91
1713795788916882721,0.0,0.0,0.0,0.0,0.0,1.91
1713795788926761789,0.0,0.0,0.0,0.0,0.0,1.92
1713795788937065705,0.0,0.0,0.0,0.0,0.0,1.92
1713795788949868564,0.0,0.0,0.0,0.0,0.0,1.92
1713795788960630712,0.0,0.0,0.0,0.0,0.0,1.92
1713795788969480939,0.0,0.0,0.0,0.0,0.0,1.92
1713795788978250079,0.0,0.0,0.0,0.0,0.0,1.92
1713795788987228535,0.0,0.0,0.0,0.0,0.0,1.93
1713795788997640427,0.0,0.0,0.0,0.0,0.0,1.93
1713795789008469274,0.0,0.0,0.0,0.0,0.0,1.93
1713795789017286186,0.0,0.0,0.0,0.0,0.0,1.93
1713795789026637527,0.0,0.0,0.0,0.0,0.0,1.93
1713795789036494245,0.0,0.0,0.0,0.0,0.0,1.93
1713795789048942098,0.0,0.0,0.0,0.0,0.0,1.93
1713795789055947310,0.0,0.0,0.0,0.0,0.0,1.93
1713795789067341318,0.0,0.0,0.0,0.0,0.0,1.93
1713795789078505197,0.0,0.0,0.0,0.0,0.0,1.92
1713795789086121945,0.0,0.0,0.0,0.0,0.0,1.92
1713795789096743571,0.0,0.0,0.0,0.0,0.0,1.92
1713795789113062970,0.0,0.0,0.0,0.0,0.0,1.92
1713795789121045550,0.0,0.0,0.0,0.0,0.0,1.92
1713795789129002289,0.0,0.0,0.0,0.0,0.0,1.92
1713795789135315787,0.0,0.0,0.0,0.0,0.0,1.88
1713795789145960461,0.0,0.0,0.0,0.0,0.0,1.88
1713795789158477806,0.0,0.0,0.0,0.0,0.0,1.88
1713795789168112706,0.0,0.0,0.0,0.0,0.0,1.88
1713795789179898178,0.0,0.0,0.0,0.0,0.0,1.83
1713795789187109075,0.0,0.0,0.0,0.0,0.0,1.83
1713795789196177906,0.0,0.0,0.0,0.0,0.0,1.83
1713795789206584210,0.0,0.0,0.0,0.0,0.0,1.83
1713795789218744872,0.0,0.0,0.0,0.0,0.0,1.83
1713795789226903663,0.0,0.0,0.0,0.0,0.0,1.83
1713795789235927307,0.0,0.0,0.0,0.0,0.0,1.83
1713795789247408966,0.0,0.0,0.0,0.0,0.0,1.83
1713795789256102258,0.0,0.0,0.0,0.0,0.0,1.83
1713795789268951631,0.0,0.0,0.0,0.0,0.0,1.83
1713795789278016412,0.0,0.0,0.0,0.0,0.0,1.83
1713795789288874802,0.0,0.0,0.0,0.0,0.0,1.74
1713795789295247526,0.0,0.0,0.0,0.0,0.0,1.74
1713795789306411475,0.0,0.0,0.0,0.0,0.0,1.74
1713795789319040986,0.0,0.0,0.0,0.0,0.0,1.74
1713795789326803215,0.0,0.0,0.0,0.0,0.0,1.74
1713795789337188776,0.0,0.0,0.0,0.0,0.0,1.7
1713795789347262911,0.0,0.0,0.0,0.0,0.0,1.7
1713795789428674403,0.0,0.0,0.0,0.0,0.0,1.7
1713795789428796347,0.0,0.0,0.0,0.0,0.0,1.7
1713795789428836926,0.0,0.0,0.0,0.0,0.0,1.66
1713795789428891263,0.0,0.0,0.0,0.0,0.0,1.66
1713795789428929396,0.0,0.0,0.0,0.0,0.0,1.66
1713795789428958031,0.0,0.0,0.0,0.0,0.0,1.66
1713795789428987016,0.0,0.0,0.0,0.0,0.0,1.66
1713795789432018294,0.0,0.0,0.0,0.0,0.0,1.66
1713795789437479721,0.0,0.0,0.0,0.0,0.0,1.66
1713795789445604988,0.0,0.0,0.0,0.0,0.0,1.58
1713795789457442632,0.0,0.0,0.0,0.0,0.0,1.58
1713795789468692626,0.0,0.0,0.0,0.0,0.0,1.58
1713795789483711219,0.0,0.0,0.0,0.0,0.0,1.58
1713795789489078080,0.0,0.0,0.0,0.0,0.0,1.53
1713795789496568764,0.0,0.0,0.0,0.0,0.0,1.53
1713795789507999439,0.0,0.0,0.0,0.0,0.0,1.53
1713795789516104591,0.0,0.0,0.0,0.0,0.0,1.53
1713795789527162520,0.0,0.0,0.0,0.0,0.0,1.53
1713795789537369495,0.0,0.0,0.0,0.0,0.0,1.53
1713795789546250102,0.0,0.0,0.0,0.0,0.0,1.54
1713795789556903716,0.0,0.0,0.0,0.0,0.0,1.54
1713795789568097697,0.0,0.0,0.0,0.0,0.0,1.54
1713795789574876761,0.0,0.0,0.0,0.0,0.0,1.54
1713795789586594347,0.0,0.0,0.0,0.0,0.0,1.54
1713795789598588925,0.0,0.0,0.0,0.0,0.0,1.48
1713795789606856251,0.0,0.0,0.0,0.0,0.0,1.48
1713795789618223858,0.0,0.0,0.0,0.0,0.0,1.48
1713795789628973854,0.0,0.0,0.0,0.0,0.0,1.48
1713795789638027530,0.0,0.0,0.0,0.0,0.0,1.48
1713795789656915504,0.0,0.0,0.0,0.0,0.0,1.4
1713795789660208968,0.0,0.0,0.0,0.0,0.0,1.37
1713795789666487686,0.0,0.0,0.0,0.0,0.0,1.37
1713795789675600028,0.0,0.0,0.0,0.0,0.0,1.37
1713795789693777291,0.0,0.0,0.0,0.0,0.0,1.37
1713795789697231113,0.0,0.0,0.0,0.0,0.0,1.37
1713795789708678480,0.0,0.0,0.0,0.0,0.0,0.94
1713795789721005995,0.0,0.0,0.0,0.0,0.0,0.94
1713795789726793653,0.0,0.0,0.0,0.0,0.0,0.94
1713795789737588627,0.0,0.0,0.0,0.0,0.0,0.94
1713795789750306977,0.0,0.0,0.0,0.0,0.0,0.65
1713795789757259320,0.0,0.0,0.0,0.0,0.0,0.65
1713795789770849646,0.0,0.0,0.0,0.0,0.0,0.57
1713795789780135825,0.0,0.0,0.0,0.0,0.0,0.57
1713795789790385334,0.0,0.0,0.0,0.0,0.0,0.57
1713795789803010584,0.0,0.0,0.0,0.0,0.0,0.57
1713795789808444773,0.0,0.0,0.0,0.0,0.0,0.33
1713795789824374594,0.0,0.0,0.0,0.0,0.0,0.33
1713795789829144167,0.0,0.0,0.0,0.0,0.0,0.33
1713795789837094899,0.0,0.0,0.0,0.0,0.0,0.33
1713795789845914465,0.0,0.0,0.0,0.0,0.0,0.33
1713795789859530702,0.0,0.0,0.0,0.0,0.0,0.03
1713795789870489385,0.0,0.0,0.0,0.0,0.0,0.03
1713795789878087975,0.0,0.0,0.0,0.0,0.0,0.03
1713795789890350397,0.0,0.0,0.0,0.0,0.0,0.03
1713795789898991237,0.0,0.0,0.0,0.0,0.0,0.03
1713795789906876527,0.0,0.0,0.0,0.0,0.0,0.03
1713795789915342274,0.0,0.0,0.0,0.0,0.0,0.02
1713795789933582883,0.0,0.0,0.0,0.0,0.0,0.02
1713795789944217710,0.0,0.0,0.0,0.0,0.0,0.02
1713795789946220077,0.0,0.0,0.0,0.0,0.0,0.02
1713795789958081397,0.0,0.0,0.0,0.0,0.0,0.02
1713795789967132558,0.0,0.0,0.0,0.0,0.0,0.02
1713795789977550456,0.0,0.0,0.0,0.0,0.0,0.02
1713795789987294309,0.0,0.0,0.0,0.0,0.0,0.02
1713795789997045007,0.0,0.0,0.0,0.0,0.0,0.02
1713795790008023036,0.0,0.0,0.0,0.0,0.0,0.02
1713795790015675613,0.0,0.0,0.0,0.0,0.0,0.02
1713795790029657752,0.0,0.0,0.0,0.0,0.0,0.02
1713795790037133349,0.0,0.0,0.0,0.0,0.0,0.02
1713795790047436496,0.0,0.0,0.0,0.0,0.0,0.02
1713795790058192009,0.0,0.0,0.0,0.0,0.0,0.02
1713795790068838289,0.0,0.0,0.0,0.0,0.0,0.0
1713795790081716576,0.0,0.0,0.0,0.0,0.0,0.0
1713795790087147622,0.0,0.0,0.0,0.0,0.0,0.0
1713795790100684658,0.0,0.0,0.0,0.0,0.0,0.0
1713795790108712635,0.0,0.0,0.0,0.0,0.0,0.0
1713795790115476963,0.0,0.0,0.0,0.0,0.0,0.0
1713795790128597741,0.0,0.0,0.0,0.0,0.0,0.0
1713795790138277060,0.0,0.0,0.0,0.0,0.0,0.0
1713795790147385771,0.0,0.0,0.0,0.0,0.0,0.0
1713795790155830075,0.0,0.0,0.0,0.0,0.0,0.0
1713795790170399445,0.0,0.0,0.0,0.0,0.0,0.0
1713795790176132696,0.0,0.0,0.0,0.0,0.0,0.0
1713795790188091096,0.0,0.0,0.0,0.0,0.0,0.0
1713795790199040350,0.0,0.0,0.0,0.0,0.0,0.0
1713795790208075587,0.0,0.0,0.0,0.0,0.0,0.0
1713795790215447400,0.0,0.0,0.0,0.0,0.0,0.0
1713795790232454880,0.0,0.0,0.0,0.0,0.0,0.11
1713795790240408056,0.0,0.0,0.0,0.0,0.0,0.37
1713795790246000157,0.0,0.0,0.0,0.0,0.0,0.37
1713795790256460029,0.0,0.0,0.0,0.0,0.0,0.37
1713795790267786011,0.0,0.0,0.0,0.0,0.0,0.37
1713795790277725560,0.0,0.0,0.0,0.0,0.0,0.37
1713795790287171538,0.0,0.0,0.0,0.0,0.0,0.81
1713795790297443954,0.0,0.0,0.0,0.0,0.0,0.81
1713795790306898591,0.0,0.0,0.0,0.0,0.0,0.81
1713795790316311743,0.0,0.0,0.0,0.0,0.0,0.81
1713795790328460182,0.0,0.0,0.0,0.0,0.0,1.11
1713795790338449530,0.0,0.0,0.0,0.0,0.0,1.11
1713795790348153014,0.0,0.0,0.0,0.0,0.0,1.15
1713795790697300489,0.0,0.0,0.0,0.0,0.0,1.15
1713795790697384369,0.0,0.0,0.0,0.0,0.0,1.15
1713795790697423061,0.0,0.0,0.0,0.0,0.0,1.19
1713795790697463639,0.0,0.0,0.0,0.0,0.0,1.13
1713795790697485011,0.0,0.0,0.0,0.0,0.0,1.13
1713795790697521608,0.0,0.0,0.0,0.0,0.0,1.13
1713795790697542840,0.0,0.0,0.0,0.0,0.0,1.13
1713795790697571475,0.0,0.0,0.0,0.0,0.0,1.13
1713795790697617222,0.0,0.0,0.0,0.0,0.0,0.76
1713795790697652142,0.0,0.0,0.0,0.0,0.0,0.4
1713795790697672955,0.0,0.0,0.0,0.0,0.0,0.4
1713795790697688390,0.0,0.0,0.0,0.0,0.0,0.4
1713795790697696352,0.0,0.0,0.0,0.0,0.0,0.0
1713795790697707318,0.0,0.0,0.0,0.0,0.0,0.0
1713795790697718911,0.0,0.0,0.0,0.0,0.0,0.0
1713795790697727851,0.0,0.0,0.0,0.0,0.0,0.0
1713795790697736372,0.0,0.0,0.0,0.0,0.0,0.0
1713795790697749921,0.0,0.0,0.0,0.0,0.0,0.0
1713795790697760258,0.0,0.0,0.0,0.0,0.0,0.0
1713795790697768290,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700442396,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700523762,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700592556,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700651643,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700672525,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700690125,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700703395,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700719389,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700731402,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700738526,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700745650,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700753332,0.0,0.0,0.0,0.0,0.0,0.0
1713795790700760526,0.0,0.0,0.0,0.0,0.0,0.0
1713795790704022073,0.0,0.0,0.0,0.0,0.0,0.0
1713795790712063250,0.0,0.0,0.0,0.0,0.0,0.0
1713795790716571126,0.0,0.0,0.0,0.0,0.0,0.0
1713795790726492097,0.0,0.0,0.0,0.0,0.0,0.0
1713795790736324719,0.0,0.0,0.0,0.0,0.0,0.0
1713795790749437047,0.0,0.0,0.0,0.0,0.0,0.0
1713795790769580708,0.0,0.0,0.0,0.0,0.0,0.0
1713795790771898621,0.0,0.0,0.0,0.0,0.0,0.0
1713795790777012165,0.0,0.0,0.0,0.0,0.0,0.0
1713795790788258876,0.0,0.0,0.0,0.0,0.0,0.0
1713795790797988691,0.0,0.0,0.0,0.0,0.0,0.0
1713795790807158932,0.0,0.0,0.0,0.0,0.0,0.0
1713795790819230755,0.0,0.0,0.0,0.0,0.0,0.0
1713795790828325357,0.0,0.0,0.0,0.0,0.0,0.0
1713795790837772103,0.0,0.0,0.0,0.0,0.0,0.0
1713795790846654805,0.0,0.0,0.0,0.0,0.0,0.0
1713795790855898520,0.0,0.0,0.0,0.0,0.0,0.0
1713795790865404003,0.0,0.0,0.0,0.0,0.0,0.0
1713795790875043581,0.0,0.0,0.0,0.0,0.0,0.0
1713795790886062538,0.0,0.0,0.0,0.0,0.0,0.0
1713795790894980650,0.0,0.0,0.0,0.0,0.0,0.0
1713795790905694537,0.0,0.0,0.0,0.0,0.0,0.0
1713795790917237168,0.0,0.0,0.0,0.0,0.0,0.0
1713795790925610094,0.0,0.0,0.0,0.0,0.0,0.0
1713795790935878040,0.0,0.0,0.0,0.0,0.0,0.0
1713795790954378112,0.0,0.0,0.0,0.0,0.0,0.0
1713795790959198530,0.0,0.0,0.0,0.0,0.0,0.0
1713795790965917600,0.0,0.0,0.0,0.0,0.0,0.0
1713795790979209491,0.0,0.0,0.0,0.0,0.0,0.0
1713795790992581072,0.0,0.0,0.0,0.0,0.0,0.0
1713795790996689731,0.0,0.0,0.0,0.0,0.0,0.0
1713795791007989871,0.0,0.0,0.0,0.0,0.0,0.0
1713795791016755378,0.0,0.0,0.0,0.0,0.0,0.0
1713795791026275806,0.0,0.0,0.0,0.0,0.0,0.0
1713795791036751602,0.0,0.0,0.0,0.0,0.0,0.0
1713795791046460603,0.0,0.0,0.0,0.0,0.0,0.0
1713795791056687622,0.0,0.0,0.0,0.0,0.0,0.0
1713795791066135973,0.0,0.0,0.0,0.0,0.0,0.0
1713795791076083694,0.0,0.0,0.0,0.0,0.0,0.0
1713795791087917984,0.0,0.0,0.0,0.0,0.0,0.0
1713795791095760461,0.0,0.0,0.0,0.0,0.0,0.0
1713795791105959962,0.03,0.0,0.0,0.0,0.0,0.0
1713795791118038349,0.03,0.0,0.0,0.0,0.0,0.0
1713795791128424258,0.03,0.0,0.0,0.0,0.0,0.0
1713795791137897823,0.03,0.0,0.0,0.0,0.0,0.0
1713795791148957915,0.03,0.0,0.0,0.0,0.0,0.0
1713795791159518918,0.21,0.0,0.0,0.0,0.0,0.0
1713795791167664020,0.3,0.0,0.0,0.0,0.0,0.0
1713795791176725447,0.3,0.0,0.0,0.0,0.0,0.0
1713795791186607307,0.3,0.0,0.0,0.0,0.0,0.0
1713795791196422887,0.3,0.0,0.0,0.0,0.0,0.0
1713795791208056312,0.3,0.0,0.0,0.0,0.0,0.0
1713795791217355201,0.44,0.0,0.0,0.0,0.0,0.0
1713795791231278812,0.44,0.0,0.0,0.0,0.0,0.0
1713795791234989023,0.51,0.0,0.0,0.0,0.0,0.0
1713795791247352645,0.51,0.0,0.0,0.0,0.0,0.0
1713795791257459466,0.58,0.0,0.0,0.0,0.0,0.0
1713795791266770019,0.62,0.0,0.0,0.0,0.0,0.0
1713795791276829347,0.64,0.0,0.0,0.0,0.0,0.0
1713795791287049033,0.64,0.0,0.0,0.0,0.0,0.0
1713795791297965181,0.64,0.0,0.0,0.0,0.0,0.0
1713795791310000407,0.66,0.0,0.0,0.0,0.0,0.0
1713795791320830580,0.66,0.0,0.0,0.0,0.0,0.0
1713795791326766512,0.68,0.0,0.0,0.0,0.0,0.0
1713795791341396085,0.68,0.0,0.0,0.0,0.0,0.0
1713795791350246380,0.68,0.0,0.0,0.0,0.0,0.0
1713795791396135509,0.68,0.0,0.0,0.0,0.0,0.0
1713795791396235103,0.68,0.0,0.0,0.0,0.0,0.0
1713795791396306621,0.68,0.0,0.0,0.0,0.0,0.0
1713795791396343708,0.69,0.0,0.0,0.0,0.0,0.0
1713795791396368711,0.69,0.0,0.0,0.0,0.0,0.0
1713795791418977161,0.69,0.0,0.0,0.0,0.0,0.0
1713795791419078851,0.69,0.0,0.0,0.0,0.0,0.0
1713795791428688677,0.69,0.0,0.0,0.0,0.0,0.0
1713795791435481150,0.69,0.0,0.0,0.0,0.0,0.0
1713795791448495280,0.69,0.0,0.0,0.0,0.0,0.0
1713795791465507578,0.69,0.0,0.0,0.0,0.0,0.0
1713795791470771981,0.69,0.0,0.0,0.0,0.0,0.0
1713795791476514312,0.69,0.0,0.0,0.0,0.0,0.0
1713795791485908606,0.69,0.0,0.0,0.0,0.0,0.0
1713795791496954451,0.69,0.0,0.0,0.0,0.0,0.0
1713795791506799085,0.69,0.0,0.0,0.0,0.0,0.0
1713795791516101816,0.69,0.0,0.0,0.0,0.0,0.0
1713795791531387693,0.7,0.0,0.0,0.0,0.0,0.0
1713795791536230390,0.7,0.0,0.0,0.0,0.0,0.0
1713795791549072848,0.7,0.0,0.0,0.0,0.0,0.0
1713795791557916997,0.7,0.0,0.0,0.0,0.0,0.0
1713795791568875121,0.7,0.0,0.0,0.0,0.0,0.0
1713795791577719410,0.7,0.0,0.0,0.0,0.0,0.0
1713795791586188997,0.7,0.0,0.0,0.0,0.0,0.0
1713795791596077073,0.7,0.0,0.0,0.0,0.0,0.0
1713795791608410034,0.7,0.0,0.0,0.0,0.0,0.0
1713795791615470770,0.7,0.0,0.0,0.0,0.0,0.0
1713795791630432441,0.7,0.0,0.0,0.0,0.0,0.0
1713795791637578175,0.7,0.0,0.0,0.0,0.0,0.0
1713795791646222855,0.7,0.0,0.0,0.0,0.0,0.0
1713795791657557986,0.7,0.0,0.0,0.0,0.0,0.0
1713795791668305117,0.7,0.0,0.0,0.0,0.0,0.0
1713795791677754097,0.7,0.0,0.0,0.0,0.0,0.0
1713795791689166263,0.71,0.0,0.0,0.0,0.0,0.0
1713795791696372200,0.71,0.0,0.0,0.0,0.0,0.0
1713795791708153900,0.71,0.0,0.0,0.0,0.0,0.0
1713795791716701290,0.71,0.0,0.0,0.0,0.0,0.0
1713795791729075598,0.71,0.0,0.0,0.0,0.0,0.0
1713795791737475134,0.71,0.0,0.0,0.0,0.0,0.0
1713795791748848747,0.71,0.0,0.0,0.0,0.0,0.0
1713795791755327072,0.71,0.0,0.0,0.0,0.0,0.0
1713795791766662341,0.71,0.0,0.0,0.0,0.0,0.0
1713795791775264838,0.71,0.0,0.0,0.0,0.0,0.0
1713795791787354609,0.71,0.0,0.0,0.0,0.0,0.0
1713795791796511930,0.71,0.0,0.0,0.0,0.0,0.0
1713795791807668753,0.71,0.0,0.0,0.0,0.0,0.0
1713795791818386272,0.71,0.0,0.0,0.0,0.0,0.0
1713795791827260662,0.71,0.0,0.0,0.0,0.0,0.0
1713795791835557530,0.71,0.0,0.0,0.0,0.0,0.0
1713795791846272255,0.71,0.0,0.0,0.0,0.0,0.0
1713795791857128549,0.71,0.0,0.0,0.0,0.0,0.0
1713795791865706252,0.71,0.0,0.0,0.0,0.0,0.0
1713795791878262009,0.71,0.0,0.0,0.0,0.0,0.0
1713795791886056294,0.72,0.0,0.0,0.0,0.0,0.0
1713795791898310055,0.72,0.0,0.0,0.0,0.0,0.0
1713795791905717766,0.73,0.0,0.0,0.0,0.0,0.0
1713795791915102980,0.73,0.0,0.0,0.0,0.0,0.0
1713795791927750928,0.73,0.0,0.0,0.0,0.0,0.0
1713795791935233719,0.73,0.0,0.0,0.0,0.0,0.0
1713795791948137708,0.73,0.0,0.0,0.0,0.0,0.0
1713795791958142140,0.73,0.0,0.0,0.0,0.0,0.0
1713795791964985808,0.73,0.0,0.0,0.0,0.0,0.0
1713795791975089067,0.73,0.0,0.0,0.0,0.0,0.0
1713795791988326621,0.73,0.0,0.0,0.0,0.0,0.0
1713795791997637942,0.73,0.0,0.0,0.0,0.0,0.0
1713795792006406103,0.73,0.0,0.0,0.0,0.0,0.0
1713795792015555740,0.73,0.0,0.0,0.0,0.0,0.0
1713795792026199226,0.73,0.0,0.0,0.0,0.0,0.0
1713795792036780273,0.73,0.0,0.0,0.0,0.0,0.0
1713795792047704173,0.74,0.0,0.0,0.0,0.0,0.0
1713795792055744721,0.74,0.0,0.0,0.0,0.0,0.0
1713795792065168139,0.74,0.0,0.0,0.0,0.0,0.0
