time,x,y,distance_44AE,distance_06A5,distance_CBB0,distance_4F9B,yaw,v_x,v_y,w,a_x,a_y
1713795785.5916626,5.311844121718016,-1.0310250863432855,0.7231719864677328,2.91,5.273111481393133,5.8733535016915335,-0.8211275815768185,0.5380620537165057,0.0,0.02785025777269643,0.23658275507139592,-0.7503218396529832
1713795785.6116626,5.315872662739526,-1.0227701347316247,0.731057834108693,2.91,5.283954521899453,5.872367770736413,-0.8205454968124759,0.5581240296049962,0.0,0.022640337885041602,0.23845023118425956,-0.7549665855800782
1713795785.6316626,5.319901203761035,-1.014515183119964,0.7389436817496531,2.91,5.2947975624057735,5.8713820397812935,-0.8205796839482736,0.5444343019798377,0.0,0.020283524666212794,0.2403177072971232,-0.7596113315071733
1713795785.6516626,5.3239297447825455,-1.0062602315083031,0.7468295293906132,2.91,5.305640602912094,5.870396308826173,-0.8208510675705586,0.574049028756233,0.0,0.02302732781080844,0.24218518340998685,-0.7642560774342684
1713795785.6716626,5.326363850443774,-0.996173297496982,0.7505899836860571,2.9035101794533715,5.306460097883657,5.868230048941829,-0.8213851717307195,0.5905864443592678,0.0,0.023900621020636358,0.2440526595228505,-0.7689008233613635
1713795785.6916625,5.32772590811934,-0.9848545963722052,0.7515766537715554,2.892656808512891,5.300540077370668,5.865270038685334,-0.8220175875034256,0.6159656122466994,0.0,0.021010369801793317,0.24592013563571413,-0.7735455692884585
1713795785.7116625,5.329087965794905,-0.9735358952474285,0.7525633238570536,2.8818034375724104,5.294620056857679,5.862310028428839,-0.8225810428196126,0.6721377013059971,0.0,0.01664374566550218,0.24778761174857777,-0.7781903152155536
1713795785.7316625,5.330450023470471,-0.9622171941226516,0.7535499939425518,2.87095006663193,5.288700036344689,5.859350018172345,-0.8228912350235082,0.6765587081834488,0.0,0.015130481955443087,0.24965508786144142,-0.7828350611426487
1713795785.7516625,5.331812081146036,-0.9508984929978748,0.7545366640280501,2.860096695691449,5.282780015831699,5.8563900079158495,-0.8227673337516818,0.6532787879186603,0.0,0.004534064326265297,0.25152256397430506,-0.7874798070697437
1713795785.7716625,5.333174138821602,-0.9395797918730979,0.7555233341135483,2.8492433247509683,5.27685999531871,5.853429997659355,-0.8218717566910358,0.6019773990766061,0.0,0.0074074376109626635,0.2533900400871687,-0.7921245529968388
1713795785.7916625,5.334536196497167,-0.9282610907483211,0.7565100041990466,2.8383899538104878,5.270939974805721,5.85046998740286,-0.821256434581062,0.6063007916102923,0.0,0.011146048255738603,0.25525751620003234,-0.7967692989239339
1713795785.8116624,5.335898254172733,-0.9169423896235442,0.7574966742845448,2.827536582870007,5.265019954292732,5.847509977146365,-0.8211524978862079,0.6321382854594808,0.0,0.0051758105088302786,0.257124992312896,-0.801414044851029
1713795785.8316624,5.337260311848299,-0.9056236884987675,0.7584833443700431,2.8166832119295266,5.2590999337797415,5.844549966889871,-0.8214303010486808,0.6819848030846315,0.0,0.00899553956957623,0.2589924684257596,-0.806058790778124
1713795785.8516624,5.338622369523864,-0.8943049873739907,0.7594700144555413,2.805829840989046,5.253179913266752,5.841589956633376,-0.8219158219230228,0.6801650573789448,0.0,0.011818835116950867,0.26085994453862327,-0.8107035367052191
1713795785.8716624,5.3425627636608555,-0.8780826374617013,0.7686713864570306,2.7932555883111987,5.251445231076172,5.84,-0.8223850459411705,0.6817911138236613,0.0,0.012933718211576703,0.2627274206514869,-0.8153482826323142
1713795785.8916624,5.349495334958467,-0.8561695694739355,0.7874059764159371,2.7786842405653824,5.254567662735989,5.84,-0.8225746681077158,0.6579641444257182,0.0,0.018904224990724937,0.26459489676435055,-0.8199930285594093
1713795785.9116623,5.35642790625608,-0.8342565014861698,0.8061405663748437,2.764112892819566,5.257690094395807,5.84,-0.8220896358119365,0.6034712131014235,0.0,0.025015614872472017,0.2664623728772142,-0.8246377744865043
1713795785.9316623,5.363360477553692,-0.812343433498404,0.8248751563337502,2.74954154507375,5.260812526055625,5.84,-0.8217264954862397,0.6049715802554688,0.0,0.02590883261911429,0.26832984899007783,-0.8292825204135994
1713795785.9516623,5.370293048851304,-0.7904303655106382,0.8436097462926567,2.7349701973279337,5.263934957715443,5.84,-0.8215280924424032,0.6328566674863851,0.0,0.025582634189322818,0.2701973251029415,-0.8339272663406945
1713795785.9716623,5.3772256201489155,-0.7685172975228725,0.8623443362515633,2.7203988495821174,5.26705738937526,5.84,-0.8214024795617908,0.6856816287098566,0.0,0.01910229325265532,0.2720648012158051,-0.8385720122677895
1713795785.9916623,5.384158191446527,-0.7466042295351066,0.8810789262104699,2.7058275018363016,5.270179821035079,5.84,-0.8211100492794856,0.6862367983640191,0.0,0.012353597953578987,0.27393227732866876,-0.8432167581948846
1713795786.0116622,5.391090762744139,-0.7246911615473408,0.8998135161693764,2.6912561540904854,5.273302252694896,5.84,-0.8203602200875524,0.6600874289689186,0.0,0.021137589064356258,0.3983924873302271,-0.5169308115528857
1713795786.0316622,5.398023334041751,-0.7027780935595751,0.918548106128283,2.676684806344669,5.276424684354714,5.84,-0.8194674523460078,0.607468291041182,0.0,0.017118772197079517,0.39288582925934173,-0.5042415547672725
1713795786.0516622,5.404955905339363,-0.6808650255718093,0.9372826960871895,2.662113458598853,5.279547116014532,5.84,-0.819103176133994,0.5787815649532337,0.0,0.012121428370280784,0.3873791711884564,-0.49155229798165934
1713795786.0716622,5.395960830052924,-0.6722622764508843,0.9500734827646748,2.6583210862058877,5.278321086205888,5.824050318955932,-0.8187388999219801,0.5009245238582181,0.0,0.006704722779189841,0.38187251311757103,-0.47886304119604617
1713795786.0916622,5.384263658027988,-0.6659175991052609,0.9618559138526365,2.656357347691227,5.276357347691228,5.805394803066659,-0.8183746237099662,0.5177058073383816,0.0,0.005171593649475307,0.3763658550466857,-0.466173784410433
1713795786.1116621,5.372566486003053,-0.6595729217596377,0.9736383449405981,2.654393609176567,5.274393609176567,5.786739287177387,-0.8179733743497588,0.6692498973484817,0.0,0.006861480886230289,0.37085919697580033,-0.45348452762481983
1713795786.1316621,5.360869313978118,-0.6532282444140143,0.9854207760285597,2.6524298706619067,5.272429870661907,5.768083771288114,-0.8176771008186128,0.6688765536187086,0.0,0.00015774460690801302,0.365352538904915,-0.44079527083920667
1713795786.151662,5.349172141953183,-0.6468835670683909,0.9972032071165213,2.6504661321472467,5.270466132147247,5.749428255398842,-0.8176585969963557,0.6678205533716239,0.0,0.009401248054982724,0.35984588083402963,-0.4281060140535935
1713795786.171662,5.337474969928247,-0.6405388897227675,1.008985638204483,2.648502393632586,5.268502393632586,5.730772739509569,-0.8176126140782313,0.6488867342445737,0.0,0.010694812504882842,0.3543392227631443,-0.41541675726798033
1713795786.191662,5.325777797903312,-0.6341942123771442,1.0207680692924446,2.646538655117926,5.266538655117926,5.712117223620297,-0.8171702688618322,0.5977906354903656,0.0,0.009967547094709992,0.34883256469225893,-0.40272750048236716
1713795786.211662,5.314080625878377,-0.6278495350315209,1.032550500380406,2.6445749166032657,5.264574916603266,5.693461707731024,-0.8168549673066738,0.6272824744689198,0.0,0.012769343266368832,0.3433259066213736,-0.390038243696754
1713795786.231662,5.302383453853442,-0.6215048576858975,1.0443329314683678,2.6426111780886057,5.262611178088605,5.674806191841752,-0.8165943862242415,0.6816909420717359,0.0,0.015707406893669215,0.3378192485504882,-0.3773489869111408
1713795786.251662,5.290686281828506,-0.6151601803402741,1.0561153625563293,2.640647439573945,5.260647439573945,5.656150675952479,-0.8161028346570379,0.711391117824513,0.0,0.006859149486517857,0.3323125904796029,-0.36465973012552766
1713795786.271662,5.288731648905574,-0.6089695254959032,1.0686507177599736,2.6386691203446198,5.258669120344619,5.656654398276903,-0.8153129021838588,0.7912834026646559,0.0,0.007294887006056044,0.3268059324087175,-0.3519704733399145
1713795786.291662,5.291569016621887,-0.6028546287179595,1.0815564089515852,2.636683629392064,5.256683629392064,5.666581853039681,-0.8149402787057038,0.7728277844659797,0.0,0.010194763648951022,0.3212992743378322,-0.3392812165543013
1713795786.311662,5.2944063843382,-0.5967397319400157,1.094462100143197,2.634698138439508,5.254698138439508,5.676509307802459,-0.8148409248859327,0.6235929043869506,0.0,0.0049095778786761865,0.3157926162669468,-0.32659195976868816
1713795786.331662,5.297243752054512,-0.5906248351620721,1.1073677913348088,2.6327126474869527,5.252712647486953,5.686436762565238,-0.8147496509850797,0.6266495593308266,0.0,0.010233054530102292,0.3102859581960615,-0.313902702983075
1713795786.351662,5.300081119770825,-0.5845099383841283,1.1202734825264204,2.630727156534397,5.2507271565343965,5.696364217328016,-0.8144626715377035,0.6280776068562683,0.0,0.012639473122452675,0.3047793001251761,-0.3012134461974618
1713795786.371662,5.302918487487137,-0.5783950416061846,1.1331791737180321,2.6287416655818414,5.248741665581841,5.706291672090794,-0.8140967554472316,0.654537948294544,0.0,0.004589080569984682,0.29927264205429077,-0.28852418941184865
1713795786.391662,5.30575585520345,-0.572280144828241,1.1460848649096438,2.6267561746292856,5.246756174629286,5.716219126853573,-0.8141311206104654,0.7103120269379133,0.0,0.00843717670264401,0.2937659839834055,-0.27583493262623554
1713795786.4116619,5.308593222919762,-0.5661652480502972,1.1589905561012557,2.62477068367673,5.24477068367673,5.726146581616351,-0.8139846449885484,0.7095245271146093,0.0,0.006067233455475538,0.2882593259125201,-0.2631456758406224
1713795786.4316618,5.311430590636075,-0.5600503512723535,1.1718962472928673,2.6227851927241743,5.242785192724174,5.7360740363791285,-0.8135149796459453,0.6887672578112145,0.0,-0.0006432153706895862,0.2827526678416348,-0.2504564190550092
1713795786.4516618,5.314267958352387,-0.5539354544944098,1.184801938484479,2.620799701771619,5.240799701771619,5.746001491141907,-0.8129141650097536,0.6336821839930087,0.0,0.009359047211892626,0.2772460097707494,-0.23776716226939604
1713795786.4716618,5.324508356854578,-0.5244250542452096,1.1935656424630705,2.577212290443152,5.245348463694606,5.742868715073858,-0.8126444050010592,0.6304647003257903,0.0,0.015303141081363185,0.2717393516998641,-0.22507790548378287
