,time,x,y,yaw,v_x,v_y,w,a_x,a_y
7591,1713795814.127,0.0,0.0,-0.9980637908117876,0.0,0.0,0.0,0.1837311089038849,-0.4453214406967163
7592,1713795814.1454818,0.0,0.0,0.0,0.0065854323875426,0.0,0.1936892608380371,0.0,0.0
7593,1713795814.1502604,5.3144774425303805,-0.9733804779147822,0.0,0.0,0.0,0.0,0.0,0.0
7594,1713795814.159,0.0,0.0,-0.9994292764400922,0.0,0.0,0.0,-0.022170215845108,-0.998382031917572
7595,1713795814.1654902,0.0,0.0,0.0,0.0064362283263285,0.0,0.1028141630427551,0.0,0.0
7596,1713795814.181,0.0,0.0,-0.9998322744202136,0.0,0.0,0.0,-0.2496193647384643,-0.8092401027679443
7597,1713795814.185499,0.0,0.0,0.0,0.006347168087934,0.0,0.0244541125420138,0.0,0.0
7598,1713795814.205,0.0,0.0,-1.0000017612699914,0.0,0.0,0.0,-0.1203324794769287,-0.4405330419540405
7599,1713795814.2054825,0.0,0.0,0.0,0.0061378457913091,0.0,-0.0184396079391132,0.0,0.0
7600,1713795814.2254813,0.0,0.0,0.0,0.0061903276640713,0.0,-0.0504698061937853,0.0,0.0
7601,1713795814.226,0.0,0.0,-1.000355060652412,0.0,0.0,0.0,0.0879630744457244,-0.3782837986946106
7602,1713795814.2454984,0.0,0.0,0.0,0.0056206013668905,0.0,-0.0564011930370575,0.0,0.0
7603,1713795814.246,0.0,0.0,-1.0008075164403234,0.0,0.0,0.0,-0.0054107904434204,-0.45250403881073
7604,1713795814.2654772,0.0,0.0,0.0,0.0056206013668905,0.0,-0.0564011930370575,0.0,0.0
7605,1713795814.266,0.0,0.0,-1.0010004286021117,0.0,0.0,0.0,-0.074842631816864,-0.3543417453765869
7606,1713795814.285494,0.0,0.0,0.0,0.0056206013668905,0.0,-0.0564011930370575,0.0,0.0
7607,1713795814.287,0.0,0.0,-1.00087683409241,0.0,0.0,0.0,-0.1394861042499542,-0.3184287548065185
7608,1713795814.301,0.0,0.0,-1.0008957477766227,0.0,0.0,0.0,-0.0796310603618621,-0.5458778738975525
7609,1713795814.3054922,0.0,0.0,0.0,0.0056206013668905,0.0,-0.0564011930370575,0.0,0.0
7610,1713795814.325,0.0,0.0,-1.0010668706157275,0.0,0.0,0.0,-0.0916020572185516,-0.7685386538505554
7611,1713795814.325483,0.0,0.0,0.0,0.0038202130728727,0.0,-0.0183570266891495,0.0,0.0
7612,1713795814.342374,5.336164903066267,-0.954151279125044,0.0,0.0,0.0,0.0,0.0,0.0
7613,1713795814.345,0.0,0.0,-1.0011317102775616,0.0,0.0,0.0,0.0712036490440368,-0.5841851234436035
7614,1713795814.345484,0.0,0.0,0.0,0.0026765468710192,0.0,-0.010134589943697,0.0,0.0
7615,1713795814.365,0.0,0.0,-1.0011066764073395,0.0,0.0,0.0,0.097539871931076,-0.292092502117157
7616,1713795814.3654284,0.0,0.0,0.0,0.0019814849072396,0.0,-0.0071173954374569,0.0,0.0
7617,1713795814.385,0.0,0.0,-1.0011502211044878,0.0,0.0,0.0,0.0472616553306579,-0.3687069714069366
7618,1713795814.3854306,0.0,0.0,0.0,0.0015031797942195,0.0,-0.0055673325711841,0.0,0.0
7619,1713795814.405472,0.0,0.0,0.0,0.0007773318158818,0.0,-0.0028790067254888,0.0,0.0
7620,1713795814.408,0.0,0.0,-1.0012621020029104,0.0,0.0,0.0,0.0831746757030487,-0.4812344312667846
7621,1713795814.421,0.0,0.0,-1.0012592864729446,0.0,0.0,0.0,-0.0054107904434204,-0.4572924375534057
7622,1713795814.4255157,0.0,0.0,0.0,0.0003287015972499,0.0,-0.0012174133231483,0.0,0.0
7623,1713795814.441,0.0,0.0,-1.0012387146132138,0.0,0.0,0.0,-0.022170215845108,-0.4692634344100952
7624,1713795814.4454703,0.0,0.0,0.0,1.0705845931990865e-15,0.0,-4.4630965589931304e-15,0.0,0.0
7625,1713795814.463,0.0,0.0,-1.0012818113972393,0.0,0.0,0.0,-0.0772368609905242,-0.4548982381820678
7626,1713795814.4655151,0.0,0.0,0.0,1.0705845931990865e-15,0.0,-4.4630965589931304e-15,0.0,0.0
7627,1713795814.485,0.0,0.0,-1.0013136712013124,0.0,0.0,0.0,-0.0485064387321472,-0.3663127720355987
7628,1713795814.4855072,0.0,0.0,0.0,1.0705845931990865e-15,0.0,-4.4630965589931304e-15,0.0,0.0
7629,1713795814.5055025,0.0,0.0,0.0,1.0705845931990865e-15,0.0,-4.4630965589931304e-15,0.0,0.0
7630,1713795814.509,0.0,0.0,-1.001333754699454,0.0,0.0,0.0,-0.0078049898147583,-0.3974373936653137
7631,1713795814.521,0.0,0.0,-1.0013582986768708,0.0,0.0,0.0,-0.0628716349601745,-0.5458778738975525
7632,1713795814.525476,0.0,0.0,0.0,1.0705845931990865e-15,0.0,-4.4630965589931304e-15,0.0,0.0
7633,1713795814.545,0.0,0.0,-1.0013921238279413,0.0,0.0,0.0,0.3465368449687958,-1.6136919260025024
7634,1713795814.5454926,5.310529337908397,-0.9907391065452716,0.0,0.0,0.0,0.0,0.0,0.0
7635,1713795814.545531,0.0,0.0,0.0,0.0002087758716996,0.0,0.0007732439692493,0.0,0.0
7636,1713795814.5654895,0.0,0.0,0.0,0.0046292651683406,0.0,0.0037701858652828,0.0,0.0
7637,1713795814.568,0.0,0.0,-1.0003503478597044,0.0,0.0,0.0,1.2395740747451782,-0.8690951466560364
7638,1713795814.581,0.0,0.0,-0.998921265196912,0.0,0.0,0.0,1.85967230796814,-1.874659895896912
7639,1713795814.5854957,0.0,0.0,0.0,0.0165062410478474,0.0,0.0101096667324079,0.0,0.0
7640,1713795814.603,0.0,0.0,-0.9945570404063456,0.0,0.0,0.0,3.2171847820281982,0.0909797400236129
7641,1713795814.6054866,0.0,0.0,0.0,0.0419685459053848,0.0,0.0088906853447474,0.0,0.0
7642,1713795814.623,0.0,0.0,-0.9899318990696344,0.0,0.0,0.0,4.122192859649658,1.357512354850769
7643,1713795814.6254852,0.0,0.0,0.0,0.068363271767009,0.0,0.0184726548632761,0.0,0.0
7644,1713795814.644,0.0,0.0,-0.9867329523333211,0.0,0.0,0.0,3.049590587615967,1.436521053314209
7645,1713795814.6454802,0.0,0.0,0.0,0.1006117502560001,0.0,0.0185834515323736,0.0,0.0
7646,1713795814.664,0.0,0.0,-0.9862442581387976,0.0,0.0,0.0,3.444633960723877,-0.4955996870994568
7647,1713795814.6654758,0.0,0.0,0.0,0.1483240600762019,0.0,0.0353683463140977,0.0,0.0
7648,1713795814.6854358,0.0,0.0,0.0,0.1483240600762019,0.0,0.0353683463140977,0.0,0.0
7649,1713795814.686,0.0,0.0,-0.986679360248749,0.0,0.0,0.0,4.538784027099609,-0.4668692350387573
7650,1713795814.7054615,0.0,0.0,0.0,0.210726707852849,0.0,0.0352853784125379,0.0,0.0
7651,1713795814.708,0.0,0.0,-0.9874453041050129,0.0,0.0,0.0,4.26584529876709,-1.941697597503662
7652,1713795814.7254634,0.0,0.0,0.0,0.2748193199586001,0.0,0.04074016306583,0.0,0.0
7653,1713795814.743,0.0,0.0,-0.9870739282006398,0.0,0.0,0.0,1.9314985275268557,-1.8363527059555051
7654,1713795814.745507,0.0,0.0,0.0,0.3388540041430485,0.0,0.0472893864466979,0.0,0.0
7655,1713795814.7471502,5.311597420058722,-1.0071815378684672,0.0,0.0,0.0,0.0,0.0,0.0
7656,1713795814.764,0.0,0.0,-0.9862471147884576,0.0,0.0,0.0,0.2890760004520416,0.2633622884750366
7657,1713795814.7654629,0.0,0.0,0.0,0.3982827341097522,0.0,0.0474284709154283,0.0,0.0
7658,1713795814.7855558,0.0,0.0,0.0,0.4531400882886297,0.0,0.0385255608922985,0.0,0.0
7659,1713795814.787,0.0,0.0,-0.985380725110506,0.0,0.0,0.0,-0.661422073841095,1.003170609474182
7660,1713795814.8,0.0,0.0,-0.9854046199376364,0.0,0.0,0.0,-0.8457756042480469,-0.0335187464952468
7661,1713795814.8054948,0.0,0.0,0.0,0.5034181701390472,0.0,0.044661071766679,0.0,0.0
7662,1713795814.8254564,0.0,0.0,0.0,0.477023444277423,0.0,0.0350791022481503,0.0,0.0
7663,1713795814.84,0.0,0.0,-0.9870111100392784,0.0,0.0,0.0,0.241191953420639,-0.4644750356674194
7664,1713795814.8455002,0.0,0.0,0.0,0.5149106527159886,0.0,0.0477615951216717,0.0,0.0
7665,1713795814.861,0.0,0.0,-0.9875003349149416,0.0,0.0,0.0,-0.1155440807342529,-1.3120224475860596
7666,1713795814.8655136,0.0,0.0,0.0,0.5447110635838899,0.0,0.0248331991394013,0.0,0.0
7667,1713795814.881,0.0,0.0,-0.9869409879237396,0.0,0.0,0.0,-0.4220018982887268,-0.7876922488212585
7668,1713795814.8854885,0.0,0.0,0.0,0.6206350377072075,0.0,0.0267185859943821,0.0,0.0
7669,1713795814.903,0.0,0.0,-0.985496400861348,0.0,0.0,0.0,0.7128497362136841,-1.3623007535934448
7670,1713795814.9054704,0.0,0.0,0.0,0.6309737900188608,0.0,0.0339526288931867,0.0,0.0
7671,1713795814.923,0.0,0.0,-0.9834168153386268,0.0,0.0,0.0,0.9474815130233764,-0.5363010764122009
7672,1713795814.9254668,0.0,0.0,0.0,0.6462626969306294,0.0,0.0341757673042399,0.0,0.0
7673,1713795814.94001,5.349675510284918,-0.8816954976212382,0.0,0.0,0.0,0.0,0.0,0.0
7674,1713795814.943,0.0,0.0,-0.9814875838852432,0.0,0.0,0.0,1.6346173286437988,0.9983821511268616
7675,1713795814.945577,0.0,0.0,0.0,0.6591068074155663,0.0,0.0198856228351317,0.0,0.0
7676,1713795814.965,0.0,0.0,-0.9818120798760412,0.0,0.0,0.0,1.2395740747451782,0.088585540652275
7677,1713795814.965441,0.0,0.0,0.0,0.6779513001197782,0.0,0.026033976208852,0.0,0.0
7678,1713795814.985451,0.0,0.0,0.0,0.6112169700613939,0.0,0.0285974053648567,0.0,0.0
7679,1713795814.988,0.0,0.0,-0.9832754734152832,0.0,0.0,0.0,0.693696141242981,-0.351947546005249
7680,1713795815.0054977,0.0,0.0,0.0,0.6216026412493049,0.0,0.0230178194437891,0.0,0.0
7681,1713795815.021,0.0,0.0,-0.982438315987891,0.0,0.0,0.0,-0.4339728951454162,-0.2825157046318054
7682,1713795815.0255263,0.0,0.0,0.0,0.7113903611740596,0.0,0.0203631942450119,0.0,0.0
7683,1713795815.041,0.0,0.0,-0.9818808893815656,0.0,0.0,0.0,-0.1610339134931564,-0.6488285660743713
7684,1713795815.0454855,0.0,0.0,0.0,0.7216307355982513,0.0,0.012564688529906,0.0,0.0
7685,1713795815.0654762,0.0,0.0,0.0,0.6441180149101482,0.0,0.0187081897304523,0.0,0.0
7686,1713795815.0854385,0.0,0.0,0.0,0.5681940407868306,0.0,0.0168228028754715,0.0,0.0
7687,1713795815.1054986,0.0,0.0,0.0,0.710174660213866,0.0,0.011687158252947,0.0,0.0
7688,1713795815.106,0.0,0.0,-0.9831844010103352,0.0,0.0,0.0,-0.5129815340042114,-0.4357446432113647
7689,1713795815.1255126,0.0,0.0,0.0,0.7111955427974033,0.0,0.0034356676249912,0.0,0.0
7690,1713795815.128,0.0,0.0,-0.9834177703601464,0.0,0.0,0.0,-0.4315786957740783,-0.2466026842594146
7691,1713795815.14,0.0,0.0,-0.9832795520598692,0.0,0.0,0.0,0.0903572738170623,-0.5770025253295898
7692,1713795815.1433418,5.396674759795526,-0.7092800219663984,0.0,0.0,0.0,0.0,0.0,0.0
7693,1713795815.1454823,0.0,0.0,0.0,0.7237700161913756,0.0,0.0174476689153292,0.0,0.0
7694,1713795815.1654842,0.0,0.0,0.0,0.7229919406221372,0.0,0.0074710576218713,0.0,0.0
7695,1713795815.181,0.0,0.0,-0.9816995155372066,0.0,0.0,0.0,-0.0892078578472137,-0.1221041977405548
7696,1713795815.1854672,0.0,0.0,0.0,0.7229919406221372,0.0,0.0074710576218713,0.0,0.0
7697,1713795815.204,0.0,0.0,-0.9812864913450416,0.0,0.0,0.0,-0.3118686079978943,-0.3974373936653137
7698,1713795815.205464,0.0,0.0,0.0,0.7230719514253718,0.0,0.0068046966963998,0.0,0.0
7699,1713795815.22549,0.0,0.0,0.0,0.7161328159233095,0.0,0.0176732419370273,0.0,0.0
7700,1713795815.228,0.0,0.0,-0.981037177402621,0.0,0.0,0.0,-0.699729323387146,-0.3232171535491943
7701,1713795815.2454722,0.0,0.0,0.0,0.7212772241940597,0.0,0.0087981687140979,0.0,0.0
7702,1713795815.249,0.0,0.0,-0.9806450361270952,0.0,0.0,0.0,0.6170816421508789,-0.6991068124771118
7703,1713795815.264,0.0,0.0,-0.9800309274815976,0.0,0.0,0.0,0.8445308208465576,-0.3974373936653137
7704,1713795815.265523,0.0,0.0,0.0,0.8066848318945059,0.0,0.0180238388127754,0.0,0.0
7705,1713795815.285,0.0,0.0,-0.9792660838322697,0.0,0.0,0.0,1.464629054069519,-0.0694317668676376
7706,1713795815.2854905,0.0,0.0,0.0,0.8821818909638741,0.0,0.0213800403019717,0.0,0.0
7707,1713795815.3054817,0.0,0.0,0.0,0.751042654785235,0.0,0.0128818452748786,0.0,0.0
7708,1713795815.307,0.0,0.0,-0.9793215706561712,0.0,0.0,0.0,0.2100673615932464,-0.5147532820701599
7709,1713795815.3254764,0.0,0.0,0.0,0.7569208245718715,0.0,0.0275042632533057,0.0,0.0
7710,1713795815.331,0.0,0.0,-0.9799297625931074,0.0,0.0,0.0,1.179719090461731,-1.2090718746185305
7711,1713795815.3449984,5.334386899018089,-0.5889323994371286,0.0,0.0,0.0,0.0,0.0,0.0
7712,1713795815.34544,0.0,0.0,0.0,0.6672587806368153,0.0,0.0204599390819541,0.0,0.0
7713,1713795815.364,0.0,0.0,-0.9794235326175158,0.0,0.0,0.0,-0.1753991097211837,-0.5410894751548767
7714,1713795815.3654306,0.0,0.0,0.0,0.6752797613699102,0.0,0.0234516950737589,0.0,0.0
7715,1713795815.3854897,0.0,0.0,0.0,0.7684420786257169,0.0,0.0238106286620579,0.0,0.0
7716,1713795815.386,0.0,0.0,-0.9795047464696384,0.0,0.0,0.0,-0.4459438920021057,-0.3663127720355987
7717,1713795815.4054902,0.0,0.0,0.0,0.7705350753471685,0.0,0.0269122855510921,0.0,0.0
7718,1713795815.407,0.0,0.0,-0.97949963624998,0.0,0.0,0.0,-0.043718010187149,-0.3351881504058838
7719,1713795815.4254916,0.0,0.0,0.0,0.7735654844042678,0.0,0.0260361074565382,0.0,0.0
7720,1713795815.427,0.0,0.0,-0.9794691577625922,0.0,0.0,0.0,-0.4794627428054809,-0.3878605961799621
7721,1713795815.445469,0.0,0.0,0.0,0.771873786711592,0.0,0.0321620108870325,0.0,0.0
7722,1713795815.449,0.0,0.0,-0.9796642280507302,0.0,0.0,0.0,-0.644662618637085,0.1125275641679763
7723,1713795815.464,0.0,0.0,-0.9799682777655988,0.0,0.0,0.0,-0.6781814694404602,-0.2322374880313873
7724,1713795815.465511,0.0,0.0,0.0,0.778864080584973,0.0,0.0145909948595901,0.0,0.0
7725,1713795815.4854343,0.0,0.0,0.0,0.7033670215156047,0.0,0.0112347933703939,0.0,0.0
7726,1713795815.5054903,0.0,0.0,0.0,0.7065861354459377,0.0,0.0168338926500425,0.0,0.0
7727,1713795815.507,0.0,0.0,-0.9801442824348118,0.0,0.0,0.0,-0.1921585351228714,-0.4070141911506653
7728,1713795815.525488,0.0,0.0,0.0,0.7072264091152421,0.0,0.005892850410622,0.0,0.0
7729,1713795815.53,0.0,0.0,-0.979881358441102,0.0,0.0,0.0,0.4111802875995636,-1.1707645654678345
7730,1713795815.5394588,5.482223839130237,-0.4341369825311077,0.0,0.0,0.0,0.0,0.0,0.0
7731,1713795815.544,0.0,0.0,-0.979336587922052,0.0,0.0,0.0,-0.0724484324455261,-0.4165909886360168
7732,1713795815.5455136,0.0,0.0,0.0,0.7929882225996836,0.0,0.0091286756182824,0.0,0.0
7733,1713795815.564,0.0,0.0,-0.9787989960463396,0.0,0.0,0.0,0.2962585985660553,-1.216254472732544
7734,1713795815.5654888,0.0,0.0,0.0,0.7927499941436447,0.0,0.0011175380620186,0.0,0.0
7735,1713795815.584,0.0,0.0,-0.9782358790697446,0.0,0.0,0.0,-0.2304657548666,-0.474051833152771
7736,1713795815.585507,0.0,0.0,0.0,0.7866649656936348,0.0,0.0054342442286631,0.0,0.0
7737,1713795815.6054635,0.0,0.0,0.0,0.7849033751846688,0.0,0.0180653519442264,0.0,0.0
7738,1713795815.607,0.0,0.0,-0.9772877938366628,0.0,0.0,0.0,-0.0580832362174987,-0.3160345554351806
7739,1713795815.6254342,0.0,0.0,0.0,0.6990243817048774,0.0,0.0107276099969301,0.0,0.0
7740,1713795815.627,0.0,0.0,-0.9762081085753564,0.0,0.0,0.0,-0.0461122393608093,0.2059014290571212
7741,1713795815.6454854,0.0,0.0,0.0,0.6976563755300998,0.0,0.0034825156253558,0.0,0.0
7742,1713795815.648,0.0,0.0,-0.9756234786744424,0.0,0.0,0.0,0.2148557603359222,0.0215478986501693
7743,1713795815.6654897,0.0,0.0,0.0,0.6949535159089806,0.0,0.0039373623592921,0.0,0.0
7744,1713795815.684,0.0,0.0,-0.9755813578794048,0.0,0.0,0.0,-0.0628716349601745,0.3639187812805176
7745,1713795815.6854925,0.0,0.0,0.0,0.7896723258783591,0.0,0.003051337652647,0.0,0.0
7746,1713795815.704,0.0,0.0,-0.976266687840162,0.0,0.0,0.0,-0.5153757333755493,-0.1412578225135803
7747,1713795815.705489,0.0,0.0,0.0,0.7902515808432936,0.0,0.0020239427853992,0.0,0.0
7748,1713795815.725,0.0,0.0,-0.977257181924622,0.0,0.0,0.0,-0.7164887189865112,-0.6607995629310608
7749,1713795815.725489,0.0,0.0,0.0,0.7884104139170693,0.0,0.0032699744127525,0.0,0.0
7750,1713795815.7425292,5.395907757928155,-0.355645447794698,0.0,0.0,0.0,0.0,0.0,0.0
7751,1713795815.745,0.0,0.0,-0.97803757055191,0.0,0.0,0.0,-0.1370918750762939,-1.0678138732910156
7752,1713795815.745499,0.0,0.0,0.0,0.7849271248821635,0.0,-0.0081031960326346,0.0,0.0
7753,1713795815.7654605,0.0,0.0,0.0,0.7830619063092609,0.0,-0.0013650245008717,0.0,0.0
7754,1713795815.767,0.0,0.0,-0.9784360659302938,0.0,0.0,0.0,0.5452555418014526,-1.3838485479354858
7755,1713795815.785471,0.0,0.0,0.0,0.6959846175034642,0.0,-0.0060406642558151,0.0,0.0
7756,1713795815.8,0.0,0.0,-0.9765510089021416,0.0,0.0,0.0,0.4997657835483551,-0.0909795835614204
7757,1713795815.8054938,0.0,0.0,0.0,0.7041062998022675,0.0,-0.0127822139851166,0.0,0.0
7758,1713795815.824,0.0,0.0,-0.9754489878793338,0.0,0.0,0.0,0.3369600474834442,0.3280057311058044
7759,1713795815.8254702,0.0,0.0,0.0,0.7911205122005114,0.0,-0.018604454242758,0.0,0.0
7760,1713795815.844,0.0,0.0,-0.9755247326349468,0.0,0.0,0.0,-0.7021235227584839,0.5147534608840942
7761,1713795815.8454847,0.0,0.0,0.0,0.7944311974800502,0.0,-0.0144904708842764,0.0,0.0
7762,1713795815.8654692,0.0,0.0,0.0,0.7876285285603507,0.0,-0.0088170418393657,0.0,0.0
7763,1713795815.866,0.0,0.0,-0.976305132599965,0.0,0.0,0.0,-0.4459438920021057,-0.1699882298707962
7764,1713795815.8854704,0.0,0.0,0.0,0.7802422159088983,0.0,-0.0014791114184385,0.0,0.0
7765,1713795815.89,0.0,0.0,-0.9775894540539656,0.0,0.0,0.0,0.3489310443401336,-1.2545616626739502
7766,1713795815.902,0.0,0.0,-0.9777049337045886,0.0,0.0,0.0,0.119087666273117,-0.7972690463066101
7767,1713795815.9054773,0.0,0.0,0.0,0.783051520800724,0.0,-0.0086754301623802,0.0,0.0
7768,1713795815.925,0.0,0.0,-0.9772106815861684,0.0,0.0,0.0,0.2268267571926117,-0.6751647591590881
7769,1713795815.925456,0.0,0.0,0.0,0.7843234590762604,0.0,-0.0014654165787549,0.0,0.0
7770,1713795815.943499,5.40169459156544,-0.3295282659067585,0.0,0.0,0.0,0.0,0.0,0.0
7771,1713795815.945467,0.0,0.0,0.0,0.7020449346267248,0.0,0.0066719286589717,0.0,0.0
7772,1713795815.948,0.0,0.0,-0.9768976964603008,0.0,0.0,0.0,-0.6542394161224365,-0.5027822852134705
7773,1713795815.9654837,0.0,0.0,0.0,0.7002439865479628,0.0,0.0070841657213608,0.0,0.0
7774,1713795815.985539,0.0,0.0,0.0,0.7872726653087534,0.0,0.0042121508357022,0.0,0.0
7775,1713795815.986,0.0,0.0,-0.9768545828963806,0.0,0.0,0.0,-0.560865581035614,-0.4477156400680542
7776,1713795816.0055194,0.0,0.0,0.0,0.7853332837680713,0.0,-0.000539186550761,0.0,0.0
7777,1713795816.008,0.0,0.0,-0.9767773305249792,0.0,0.0,0.0,0.4087860882282257,-0.7134720087051392
7778,1713795816.022,0.0,0.0,-0.9765048415225612,0.0,0.0,0.0,-0.5632597804069519,0.4572926163673401
7779,1713795816.0255065,0.0,0.0,0.0,0.7848665663597977,0.0,0.0190825044602399,0.0,0.0
7780,1713795816.045,0.0,0.0,-0.9767124640468998,0.0,0.0,0.0,-0.2424367666244506,-0.4860228896141052
7781,1713795816.0456553,0.0,0.0,0.0,0.7826846739573263,0.0,0.0146629268689212,0.0,0.0
7782,1713795816.065451,0.0,0.0,0.0,0.6997923009243177,0.0,0.0168799970188391,0.0,0.0
7783,1713795816.0854278,0.0,0.0,0.0,0.6124598036063916,0.0,0.010428091304557,0.0,0.0
7784,1713795816.105414,0.0,0.0,0.0,0.5222693464826018,0.0,0.0195354702884706,0.0,0.0
7785,1713795816.121,0.0,0.0,-0.975131941312548,0.0,0.0,0.0,1.0528264045715332,-0.0430955439805984
7786,1713795816.1254935,0.0,0.0,0.0,0.6839305726315146,0.0,0.0060825433117722,0.0,0.0
7787,1713795816.139454,5.461904923660975,0.009105069317445,0.0,0.0,0.0,0.0,0.0,0.0
7788,1713795816.141,0.0,0.0,-0.9752020375267147,0.0,0.0,0.0,1.6441941261291504,0.3064578771591186
7789,1713795816.1454806,0.0,0.0,0.0,0.7709643735667261,0.0,0.0065536088997622,0.0,0.0
7790,1713795816.161,0.0,0.0,-0.9759204755426276,0.0,0.0,0.0,0.6458121538162231,-1.3670891523361206
7791,1713795816.1654754,0.0,0.0,0.0,0.7719028278761175,0.0,0.0181057228692412,0.0,0.0
7792,1713795816.184,0.0,0.0,-0.975837657625945,0.0,0.0,0.0,0.219644159078598,-0.7517792582511902
7793,1713795816.18548,0.0,0.0,0.0,0.7783879087244072,0.0,0.0270132055569061,0.0,0.0
7794,1713795816.2054625,0.0,0.0,0.0,0.7791797744468472,0.0,0.0262091631098967,0.0,0.0
7795,1713795816.207,0.0,0.0,-0.9748656459451546,0.0,0.0,0.0,-0.3717236518859863,-0.8643066883087158
7796,1713795816.219,0.0,0.0,-0.9743990556936576,0.0,0.0,0.0,-0.4531265199184418,-0.0383071452379226
7797,1713795816.2254677,0.0,0.0,0.0,0.7875180686545686,0.0,0.0135170980470495,0.0,0.0
7798,1713795816.245515,0.0,0.0,0.0,0.7921389992834487,0.0,0.0174961228313668,0.0,0.0
7799,1713795816.261,0.0,0.0,-0.975583770062452,0.0,0.0,0.0,-0.2759555876255035,-0.4692634344100952
7800,1713795816.265443,0.0,0.0,0.0,0.7921389992834487,0.0,0.0174961228313668,0.0,0.0
7801,1713795816.284,0.0,0.0,-0.9763143714861826,0.0,0.0,0.0,-0.2400425672531128,-0.5051764845848083
7802,1713795816.285466,0.0,0.0,0.0,0.8806304950801707,0.0,0.0210642948470612,0.0,0.0
7803,1713795816.3054707,0.0,0.0,0.0,0.9730005612264012,0.0,0.0342149701036699,0.0,0.0
7804,1713795816.307,0.0,0.0,-0.976813742192227,0.0,0.0,0.0,-0.1179382801055908,-0.7517792582511902
7805,1713795816.321,0.0,0.0,-0.9769589798082826,0.0,0.0,0.0,-0.438761293888092,-0.5937619209289551
7806,1713795816.325472,0.0,0.0,0.0,0.8136403786070516,0.0,0.0405407278123632,0.0,0.0
7807,1713795816.340373,5.47646727933972,0.1848303702510105,0.0,0.0,0.0,0.0,0.0,0.0
7808,1713795816.344,0.0,0.0,-0.977104555143566,0.0,0.0,0.0,-0.3956656754016876,-0.8140285015106201
7809,1713795816.3455024,0.0,0.0,0.0,0.8144692258649527,0.0,0.0260509241605024,0.0,0.0
7810,1713795816.364,0.0,0.0,-0.9769887696757986,0.0,0.0,0.0,-0.1107556819915771,-1.3455413579940796
7811,1713795816.3654728,0.0,0.0,0.0,0.8171359889435219,0.0,0.006598249591652,0.0,0.0
7812,1713795816.3854997,0.0,0.0,0.0,0.809094180191007,0.0,0.005900129280144,0.0,0.0
7813,1713795816.386,0.0,0.0,-0.9760812701544122,0.0,0.0,0.0,-0.1083614826202392,-0.1460462212562561
7814,1713795816.405449,0.0,0.0,0.0,0.7155825387988596,0.0,0.0037937115981397,0.0,0.0
7815,1713795816.419,0.0,0.0,-0.97520020326778,0.0,0.0,0.0,-0.1897643208503723,-0.5027822852134705
7816,1713795816.4254832,0.0,0.0,0.0,0.7135563854454998,0.0,-0.0016538524237278,0.0,0.0
7817,1713795816.439,0.0,0.0,-0.9740116403223772,0.0,0.0,0.0,0.5332845449447632,0.2489970475435257
7818,1713795816.4455433,0.0,0.0,0.0,0.7189872087743969,0.0,0.0104395651164897,0.0,0.0
7819,1713795816.461,0.0,0.0,-0.9726624395292692,0.0,0.0,0.0,0.363296240568161,0.5267244577407837
7820,1713795816.4655,0.0,0.0,0.0,0.8045526289555005,0.0,0.0027520458129807,0.0,0.0
7821,1713795816.483,0.0,0.0,-0.9724274435984654,0.0,0.0,0.0,0.1621833145618438,-0.1675940304994583
7822,1713795816.4854543,0.0,0.0,0.0,0.803153926123804,0.0,0.0010711979403904,0.0,0.0
7823,1713795816.503,0.0,0.0,-0.9725031333453016,0.0,0.0,0.0,-0.3980598747730255,-0.6081271767616272
7824,1713795816.5054982,0.0,0.0,0.0,0.7915656085204523,0.0,-0.0123005276755153,0.0,0.0
7825,1713795816.524,0.0,0.0,-0.9723951396609056,0.0,0.0,0.0,0.219644159078598,-0.5913677215576172
7826,1713795816.5254693,0.0,0.0,0.0,0.7979008218013077,0.0,-0.0058075386120498,0.0,0.0
7827,1713795816.5339346,5.453712699795108,0.3613893217779176,0.0,0.0,0.0,0.0,0.0,0.0
7828,1713795816.544,0.0,0.0,-0.9721519113958612,0.0,0.0,0.0,0.614687442779541,-0.694318413734436
7829,1713795816.5454917,0.0,0.0,0.0,0.7909746744000741,0.0,0.0026512909561856,0.0,0.0
7830,1713795816.565431,0.0,0.0,0.0,0.7013372349884035,0.0,0.0091130560808378,0.0,0.0
7831,1713795816.566,0.0,0.0,-0.9720311010301712,0.0,0.0,0.0,-0.0580832362174987,-0.2274490743875503
7832,1713795816.5854647,0.0,0.0,0.0,0.7057286692745266,0.0,0.0038586458822343,0.0,0.0
7833,1713795816.599,0.0,0.0,-0.9727285286906672,0.0,0.0,0.0,-0.5177699327468872,-1.2449848651885986
7834,1713795816.605489,0.0,0.0,0.0,0.7931961487363814,0.0,0.0080902607570391,0.0,0.0
7835,1713795816.623,0.0,0.0,-0.9717686299119356,0.0,0.0,0.0,0.2627398073673248,0.0143653005361557
7836,1713795816.6254883,0.0,0.0,0.0,0.7874679785223357,0.0,0.0152274546490666,0.0,0.0
7837,1713795816.643,0.0,0.0,-0.970778814458857,0.0,0.0,0.0,0.4590643346309662,0.4908114671707153
7838,1713795816.645481,0.0,0.0,0.0,0.7831467193573551,0.0,0.0039060506977207,0.0,0.0
7839,1713795816.664,0.0,0.0,-0.9709048236735436,0.0,0.0,0.0,-0.0556890368461608,-0.3926489949226379
